"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 21 01:19:35 GMT 2024","Sun Jan 21 01:19:38 GMT 2024","3051","","","","","","Validate Council Output [ErewashBoroughCouncil-None-None]",""
"passed","Sun Jan 21 01:19:38 GMT 2024","Sun Jan 21 01:19:40 GMT 2024","2229","","","","","","Validate Council Output [HarrogateBoroughCouncil-None-None]",""
"failed","Sun Jan 21 01:19:22 GMT 2024","Sun Jan 21 01:19:22 GMT 2024","113","","","","","","Validate Council Output [BlackburnCouncil-http://selenium:4444-local]",""
"failed","Sun Jan 21 01:19:28 GMT 2024","Sun Jan 21 01:19:29 GMT 2024","1254","","","","","","Validate Council Output [CroydonCouncil-None-None]",""
"passed","Sun Jan 21 01:19:36 GMT 2024","Sun Jan 21 01:19:38 GMT 2024","2234","","","","","","Validate Council Output [HaringeyCouncil-None-None]",""
"failed","Sun Jan 21 01:19:40 GMT 2024","Sun Jan 21 01:19:40 GMT 2024","3","","","","","","Validate Council Output [ForestOfDeanDistrictCouncil-http://selenium:4444-local]",""
"passed","Sun Jan 21 01:19:43 GMT 2024","Sun Jan 21 01:19:44 GMT 2024","499","","","","","","Validate Council Output [ReadingBoroughCouncil-None-None]",""
"passed","Sun Jan 21 01:19:29 GMT 2024","Sun Jan 21 01:19:30 GMT 2024","1370","","","","","","Validate Council Output [DoncasterCouncil-None-None]",""
"passed","Sun Jan 21 01:19:44 GMT 2024","Sun Jan 21 01:19:50 GMT 2024","6370","","","","","","Validate Council Output [NewcastleCityCouncil-None-None]",""
"passed","Sun Jan 21 01:19:54 GMT 2024","Sun Jan 21 01:19:56 GMT 2024","1916","","","","","","Validate Council Output [SouthNorfolkCouncil-None-None]",""
"passed","Sun Jan 21 01:19:31 GMT 2024","Sun Jan 21 01:19:32 GMT 2024","689","","","","","","Validate Council Output [EastDevonDC-None-None]",""
"failed","Sun Jan 21 01:19:38 GMT 2024","Sun Jan 21 01:19:39 GMT 2024","962","","","","","","Validate Council Output [MertonCouncil-None-None]",""
"passed","Sun Jan 21 01:20:02 GMT 2024","Sun Jan 21 01:20:04 GMT 2024","1928","","","","","","Validate Council Output [TorbayCouncil-None-None]",""
"failed","Sun Jan 21 01:19:27 GMT 2024","Sun Jan 21 01:19:27 GMT 2024","3","","","","","","Validate Council Output [CastlepointDistrictCouncil-http://selenium:4444-local]",""
"failed","Sun Jan 21 01:19:59 GMT 2024","Sun Jan 21 01:20:00 GMT 2024","872","","","","","","Validate Council Output [StHelensBC-None-None]",""
"passed","Sun Jan 21 01:19:43 GMT 2024","Sun Jan 21 01:19:44 GMT 2024","805","","","","","","Validate Council Output [NewarkAndSherwoodDC-None-None]",""
"passed","Sun Jan 21 01:22:09 GMT 2024","Sun Jan 21 01:22:19 GMT 2024","9899","","","","","","Validate Council Output [TestValleyBoroughCouncil-None-None]",""
"passed","Sun Jan 21 01:19:59 GMT 2024","Sun Jan 21 01:20:01 GMT 2024","2442","","","","","","Validate Council Output [SouthCambridgeshireCouncil-None-None]",""
