"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 26 01:11:10 GMT 2024","Fri Jan 26 01:11:11 GMT 2024","1486","","","","","","Validate Council Output [WealdenDistrictCouncil-None-None]",""
"failed","Fri Jan 26 01:10:06 GMT 2024","Fri Jan 26 01:10:06 GMT 2024","3","","","","","","Validate Council Output [BrightonandHoveCityCouncil-http://selenium:4444-local]",""
"failed","Fri Jan 26 01:10:28 GMT 2024","Fri Jan 26 01:10:28 GMT 2024","3","","","","","","Validate Council Output [MidAndEastAntrimBoroughCouncil-http://selenium:4444-local]",""
"passed","Fri Jan 26 01:10:13 GMT 2024","Fri Jan 26 01:10:14 GMT 2024","589","","","","","","Validate Council Output [BCPCouncil-None-None]",""
"failed","Fri Jan 26 01:10:25 GMT 2024","Fri Jan 26 01:10:25 GMT 2024","3","","","","","","Validate Council Output [MiltonKeynesCityCouncil-None-None]",""
"failed","Fri Jan 26 01:10:21 GMT 2024","Fri Jan 26 01:10:22 GMT 2024","254","","","","","","Validate Council Output [EastLindseyDistrictCouncil-http://selenium:4444-local]",""
"passed","Fri Jan 26 01:10:08 GMT 2024","Fri Jan 26 01:10:13 GMT 2024","4517","","","","","","Validate Council Output [BasingstokeCouncil-None-None]",""
"passed","Fri Jan 26 01:10:06 GMT 2024","Fri Jan 26 01:10:13 GMT 2024","6296","","","","","","Validate Council Output [BristolCityCouncil-None-None]",""
"failed","Fri Jan 26 01:11:01 GMT 2024","Fri Jan 26 01:11:01 GMT 2024","3","","","","","","Validate Council Output [GuildfordCouncil-http://selenium:4444-local]",""
"passed","Fri Jan 26 01:10:29 GMT 2024","Fri Jan 26 01:10:42 GMT 2024","13273","","","","","","Validate Council Output [NorthKestevenDistrictCouncil-None-None]",""
"passed","Fri Jan 26 01:10:44 GMT 2024","Fri Jan 26 01:10:50 GMT 2024","5894","","","","","","Validate Council Output [RugbyBoroughCouncil-None-None]",""
"passed","Fri Jan 26 01:10:42 GMT 2024","Fri Jan 26 01:10:43 GMT 2024","935","","","","","","Validate Council Output [NorthLanarkshireCouncil-None-None]",""
"passed","Fri Jan 26 01:10:16 GMT 2024","Fri Jan 26 01:10:18 GMT 2024","2205","","","","","","Validate Council Output [HaringeyCouncil-None-None]",""
"passed","Fri Jan 26 01:11:11 GMT 2024","Fri Jan 26 01:11:12 GMT 2024","992","","","","","","Validate Council Output [WestLindseyDistrictCouncil-None-None]",""
"passed","Fri Jan 26 01:11:12 GMT 2024","Fri Jan 26 01:11:13 GMT 2024","632","","","","","","Validate Council Output [YorkCouncil-None-None]",""
"passed","Fri Jan 26 01:10:07 GMT 2024","Fri Jan 26 01:10:11 GMT 2024","4044","","","","","","Validate Council Output [CardiffCouncil-None-None]",""
