"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 25 01:15:40 GMT 2024","Thu Jan 25 01:15:41 GMT 2024","1698","","","","","","Validate Council Output [EastleighBoroughCouncil-None-None]",""
"failed","Thu Jan 25 01:16:12 GMT 2024","Thu Jan 25 01:16:12 GMT 2024","4","","","","","","Validate Council Output [SevenoaksDistrictCouncil-http://selenium:4444-local]",""
"passed","Thu Jan 25 01:16:29 GMT 2024","Thu Jan 25 01:16:31 GMT 2024","1678","","","","","","Validate Council Output [StratfordUponAvonCouncil-None-None]",""
"failed","Thu Jan 25 01:15:48 GMT 2024","Thu Jan 25 01:15:49 GMT 2024","1168","","","","","","Validate Council Output [MidSussexDistrictCouncil-None-None]",""
"passed","Thu Jan 25 01:15:56 GMT 2024","Thu Jan 25 01:16:00 GMT 2024","3763","","","","","","Validate Council Output [ManchesterCityCouncil-None-None]",""
"failed","Thu Jan 25 01:15:30 GMT 2024","Thu Jan 25 01:15:31 GMT 2024","220","","","","","","Validate Council Output [BarnetCouncil-http://selenium:4444-local]",""
"passed","Thu Jan 25 01:15:33 GMT 2024","Thu Jan 25 01:15:43 GMT 2024","10401","","","","","","Validate Council Output [BasingstokeCouncil-None-None]",""
"failed","Thu Jan 25 01:16:34 GMT 2024","Thu Jan 25 01:16:34 GMT 2024","224","","","","","","Validate Council Output [WestLothianCouncil-http://selenium:4444-local]",""
"failed","Thu Jan 25 01:16:35 GMT 2024","Thu Jan 25 01:16:35 GMT 2024","3","","","","","","Validate Council Output [WestSuffolkCouncil-http://selenium:4444-local]",""
"failed","Thu Jan 25 01:16:00 GMT 2024","Thu Jan 25 01:16:09 GMT 2024","8865","","","","","","Validate Council Output [MertonCouncil-None-None]",""
"passed","Thu Jan 25 01:16:04 GMT 2024","Thu Jan 25 01:16:08 GMT 2024","4192","","","","","","Validate Council Output [NewportCityCouncil-None-None]",""
"failed","Thu Jan 25 01:15:52 GMT 2024","Thu Jan 25 01:15:53 GMT 2024","757","","","","","","Validate Council Output [KingstonUponThamesCouncil-None-None]",""
"passed","Thu Jan 25 01:15:42 GMT 2024","Thu Jan 25 01:15:45 GMT 2024","3071","","","","","","Validate Council Output [DurhamCouncil-None-None]",""
"passed","Thu Jan 25 01:15:50 GMT 2024","Thu Jan 25 01:15:51 GMT 2024","1141","","","","","","Validate Council Output [NewarkAndSherwoodDC-None-None]",""
"passed","Thu Jan 25 01:16:24 GMT 2024","Thu Jan 25 01:16:26 GMT 2024","2054","","","","","","Validate Council Output [TonbridgeAndMallingBC-None-None]",""
"passed","Thu Jan 25 01:15:55 GMT 2024","Thu Jan 25 01:15:56 GMT 2024","1334","","","","","","Validate Council Output [MalvernHillsDC-None-None]",""
"failed","Thu Jan 25 01:16:03 GMT 2024","Thu Jan 25 01:16:03 GMT 2024","224","","","","","","Validate Council Output [GatesheadCouncil-http://selenium:4444-local]",""
"passed","Thu Jan 25 01:16:10 GMT 2024","Thu Jan 25 01:16:12 GMT 2024","1928","","","","","","Validate Council Output [NorthSomersetCouncil-None-None]",""
"passed","Thu Jan 25 01:18:32 GMT 2024","Thu Jan 25 01:18:43 GMT 2024","10658","","","","","","Validate Council Output [TestValleyBoroughCouncil-None-None]",""
"passed","Thu Jan 25 01:15:44 GMT 2024","Thu Jan 25 01:15:45 GMT 2024","990","","","","","","Validate Council Output [BCPCouncil-None-None]",""
"failed","Thu Jan 25 01:15:37 GMT 2024","Thu Jan 25 01:15:38 GMT 2024","1253","","","","","","Validate Council Output [ChelmsfordCityCouncil-http://selenium:4444-local]",""
"passed","Thu Jan 25 01:15:44 GMT 2024","Thu Jan 25 01:15:47 GMT 2024","2351","","","","","","Validate Council Output [ErewashBoroughCouncil-None-None]",""
"failed","Thu Jan 25 01:15:42 GMT 2024","Thu Jan 25 01:15:42 GMT 2024","3","","","","","","Validate Council Output [EastRidingCouncil-http://selenium:4444-local]",""
"passed","Thu Jan 25 01:15:29 GMT 2024","Thu Jan 25 01:15:31 GMT 2024","1280","","","","","","Validate Council Output [ConwyCountyBorough-None-None]",""
"passed","Thu Jan 25 01:16:09 GMT 2024","Thu Jan 25 01:16:11 GMT 2024","1887","","","","","","Validate Council Output [RochdaleCouncil-None-None]",""
"passed","Thu Jan 25 01:15:54 GMT 2024","Thu Jan 25 01:15:55 GMT 2024","1389","","","","","","Validate Council Output [MaldonDistrictCouncil-None-None]",""
"passed","Thu Jan 25 01:16:12 GMT 2024","Thu Jan 25 01:16:22 GMT 2024","10085","","","","","","Validate Council Output [NorthTynesideCouncil-None-None]",""
"failed","Thu Jan 25 01:16:28 GMT 2024","Thu Jan 25 01:16:29 GMT 2024","1403","","","","","","Validate Council Output [ValeofGlamorganCouncil-None-None]",""
"failed","Thu Jan 25 01:15:47 GMT 2024","Thu Jan 25 01:15:48 GMT 2024","1191","","","","","","Validate Council Output [HaringeyCouncil-None-None]",""
"passed","Thu Jan 25 01:16:09 GMT 2024","Thu Jan 25 01:16:10 GMT 2024","1000","","","","","","Validate Council Output [NorthNorthamptonshireCouncil-None-None]",""
"passed","Thu Jan 25 01:16:11 GMT 2024","Thu Jan 25 01:16:13 GMT 2024","1906","","","","","","Validate Council Output [OldhamCouncil-None-None]",""
"failed","Thu Jan 25 01:15:58 GMT 2024","Thu Jan 25 01:15:58 GMT 2024","221","","","","","","Validate Council Output [NorthEastDerbyshireDistrictCouncil-http://selenium:4444-local]",""
"failed","Thu Jan 25 01:15:48 GMT 2024","Thu Jan 25 01:15:48 GMT 2024","3","","","","","","Validate Council Output [MidAndEastAntrimBoroughCouncil-http://selenium:4444-local]",""
"failed","Thu Jan 25 01:16:14 GMT 2024","Thu Jan 25 01:16:15 GMT 2024","739","","","","","","Validate Council Output [ReadingBoroughCouncil-None-None]",""
"failed","Thu Jan 25 01:16:18 GMT 2024","Thu Jan 25 01:16:19 GMT 2024","846","","","","","","Validate Council Output [SheffieldCityCouncil-None-None]",""
"failed","Thu Jan 25 01:16:17 GMT 2024","Thu Jan 25 01:16:18 GMT 2024","1228","","","","","","Validate Council Output [StHelensBC-None-None]",""
"failed","Thu Jan 25 01:16:36 GMT 2024","Thu Jan 25 01:16:36 GMT 2024","218","","","","","","Validate Council Output [WelhatCouncil-None-None]",""
"passed","Thu Jan 25 01:16:29 GMT 2024","Thu Jan 25 01:16:36 GMT 2024","6430","","","","","","Validate Council Output [ValeofWhiteHorseCouncil-None-None]",""
"passed","Thu Jan 25 01:15:46 GMT 2024","Thu Jan 25 01:15:47 GMT 2024","1018","","","","","","Validate Council Output [LisburnCastlereaghCityCouncil-None-None]",""
"failed","Thu Jan 25 01:16:16 GMT 2024","Thu Jan 25 01:16:18 GMT 2024","2298","","","","","","Validate Council Output [SouthNorfolkCouncil-None-None]",""
"passed","Thu Jan 25 01:16:35 GMT 2024","Thu Jan 25 01:16:39 GMT 2024","3296","","","","","","Validate Council Output [WindsorAndMaidenheadCouncil-None-None]",""
"passed","Thu Jan 25 01:15:43 GMT 2024","Thu Jan 25 01:15:44 GMT 2024","1481","","","","","","Validate Council Output [EnvironmentFirst-None-None]",""
"failed","Thu Jan 25 01:16:09 GMT 2024","Thu Jan 25 01:16:09 GMT 2024","256","","","","","","Validate Council Output [RushcliffeBoroughCouncil-http://selenium:4444-local]",""
"passed","Thu Jan 25 01:16:26 GMT 2024","Thu Jan 25 01:16:29 GMT 2024","3088","","","","","","Validate Council Output [TorridgeDistrictCouncil-None-None]",""
"failed","Thu Jan 25 01:16:22 GMT 2024","Thu Jan 25 01:16:23 GMT 2024","222","","","","","","Validate Council Output [NorthWestLeicestershire-http://selenium:4444-local]",""
