"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 22 01:17:21 GMT 2024","Mon Jan 22 01:17:26 GMT 2024","4898","","","","","","Validate Council Output [NewcastleCityCouncil-None-None]",""
"passed","Mon Jan 22 01:17:27 GMT 2024","Mon Jan 22 01:17:29 GMT 2024","2119","","","","","","Validate Council Output [GlasgowCityCouncil-None-None]",""
"passed","Mon Jan 22 01:17:09 GMT 2024","Mon Jan 22 01:17:12 GMT 2024","2256","","","","","","Validate Council Output [HaringeyCouncil-None-None]",""
"failed","Mon Jan 22 01:17:24 GMT 2024","Mon Jan 22 01:17:25 GMT 2024","604","","","","","","Validate Council Output [FenlandDistrictCouncil-None-None]",""
"passed","Mon Jan 22 01:18:07 GMT 2024","Mon Jan 22 01:18:08 GMT 2024","1137","","","","","","Validate Council Output [WarwickDistrictCouncil-None-None]",""
"failed","Mon Jan 22 01:17:29 GMT 2024","Mon Jan 22 01:17:29 GMT 2024","2","","","","","","Validate Council Output [HaltonBoroughCouncil-http://selenium:4444-local]",""
"failed","Mon Jan 22 01:17:33 GMT 2024","Mon Jan 22 01:17:33 GMT 2024","157","","","","","","Validate Council Output [NorthumberlandCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 22 01:17:13 GMT 2024","Mon Jan 22 01:17:14 GMT 2024","1254","","","","","","Validate Council Output [EnvironmentFirst-None-None]",""
"passed","Mon Jan 22 01:17:50 GMT 2024","Mon Jan 22 01:17:52 GMT 2024","1540","","","","","","Validate Council Output [StratfordUponAvonCouncil-None-None]",""
"passed","Mon Jan 22 01:17:22 GMT 2024","Mon Jan 22 01:17:23 GMT 2024","979","","","","","","Validate Council Output [MalvernHillsDC-None-None]",""
"passed","Mon Jan 22 01:19:39 GMT 2024","Mon Jan 22 01:19:39 GMT 2024","772","","","","","","Validate Council Output [NorthLanarkshireCouncil-None-None]",""
"failed","Mon Jan 22 01:17:22 GMT 2024","Mon Jan 22 01:17:22 GMT 2024","171","","","","","","Validate Council Output [LeedsCityCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 22 01:17:40 GMT 2024","Mon Jan 22 01:17:40 GMT 2024","637","","","","","","Validate Council Output [RushmoorCouncil-None-None]",""
"passed","Mon Jan 22 01:17:04 GMT 2024","Mon Jan 22 01:17:05 GMT 2024","1732","","","","","","Validate Council Output [BasingstokeCouncil-None-None]",""
"passed","Mon Jan 22 01:17:08 GMT 2024","Mon Jan 22 01:17:10 GMT 2024","2768","","","","","","Validate Council Output [CheshireEastCouncil-None-None]",""
"passed","Mon Jan 22 01:17:53 GMT 2024","Mon Jan 22 01:18:03 GMT 2024","9411","","","","","","Validate Council Output [TestValleyBoroughCouncil-None-None]",""
"failed","Mon Jan 22 01:18:06 GMT 2024","Mon Jan 22 01:18:07 GMT 2024","1032","","","","","","Validate Council Output [ValeofGlamorganCouncil-None-None]",""
"passed","Mon Jan 22 01:18:35 GMT 2024","Mon Jan 22 01:18:36 GMT 2024","502","","","","","","Validate Council Output [YorkCouncil-None-None]",""
"passed","Mon Jan 22 01:17:49 GMT 2024","Mon Jan 22 01:17:49 GMT 2024","582","","","","","","Validate Council Output [SouthGloucestershireCouncil-None-None]",""
