"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Feb 03 01:07:09 GMT 2024","Sat Feb 03 01:07:09 GMT 2024","2","","","","","","Validate Council Output [BexleyCouncil-http://selenium:4444-local]",""
"failed","Sat Feb 03 01:08:00 GMT 2024","Sat Feb 03 01:08:00 GMT 2024","2","","","","","","Validate Council Output [ReigateAndBansteadBoroughCouncil-http://selenium:4444-local]",""
"passed","Sat Feb 03 01:08:46 GMT 2024","Sat Feb 03 01:08:46 GMT 2024","502","","","","","","Validate Council Output [YorkCouncil-None-None]",""
"passed","Sat Feb 03 01:08:11 GMT 2024","Sat Feb 03 01:08:12 GMT 2024","1425","","","","","","Validate Council Output [SalfordCityCouncil-None-None]",""
"failed","Sat Feb 03 01:07:32 GMT 2024","Sat Feb 03 01:07:32 GMT 2024","144","","","","","","Validate Council Output [NorthNorfolkDistrictCouncil-http://selenium:4444-local]",""
"failed","Sat Feb 03 01:07:10 GMT 2024","Sat Feb 03 01:07:10 GMT 2024","59","","","","","","Validate Council Output [EastLindseyDistrictCouncil-http://selenium:4444-local]",""
"passed","Sat Feb 03 01:06:59 GMT 2024","Sat Feb 03 01:07:04 GMT 2024","5221","","","","","","Validate Council Output [BristolCityCouncil-None-None]",""
"passed","Sat Feb 03 01:07:00 GMT 2024","Sat Feb 03 01:07:08 GMT 2024","8136","","","","","","Validate Council Output [CrawleyBoroughCouncil-None-None]",""
"passed","Sat Feb 03 01:06:59 GMT 2024","Sat Feb 03 01:07:01 GMT 2024","1408","","","","","","Validate Council Output [CannockChaseDistrictCouncil-None-None]",""
"passed","Sat Feb 03 01:08:07 GMT 2024","Sat Feb 03 01:08:11 GMT 2024","3481","","","","","","Validate Council Output [ManchesterCityCouncil-None-None]",""
"passed","Sat Feb 03 01:07:04 GMT 2024","Sat Feb 03 01:07:06 GMT 2024","1767","","","","","","Validate Council Output [CharnwoodBoroughCouncil-None-None]",""
"failed","Sat Feb 03 01:08:10 GMT 2024","Sat Feb 03 01:08:10 GMT 2024","143","","","","","","Validate Council Output [RushcliffeBoroughCouncil-http://selenium:4444-local]",""
"passed","Sat Feb 03 01:08:35 GMT 2024","Sat Feb 03 01:08:36 GMT 2024","1158","","","","","","Validate Council Output [WestLindseyDistrictCouncil-None-None]",""
"failed","Sat Feb 03 01:07:28 GMT 2024","Sat Feb 03 01:07:28 GMT 2024","141","","","","","","Validate Council Output [GatesheadCouncil-http://selenium:4444-local]",""
"passed","Sat Feb 03 01:08:04 GMT 2024","Sat Feb 03 01:08:05 GMT 2024","1257","","","","","","Validate Council Output [NorthTynesideCouncil-None-None]",""
"passed","Sat Feb 03 01:08:14 GMT 2024","Sat Feb 03 01:08:19 GMT 2024","5443","","","","","","Validate Council Output [StockportBoroughCouncil-None-None]",""
"passed","Sat Feb 03 01:07:24 GMT 2024","Sat Feb 03 01:07:28 GMT 2024","3352","","","","","","Validate Council Output [FenlandDistrictCouncil-None-None]",""
"passed","Sat Feb 03 01:08:20 GMT 2024","Sat Feb 03 01:08:23 GMT 2024","2858","","","","","","Validate Council Output [TorridgeDistrictCouncil-None-None]",""
"failed","Sat Feb 03 01:07:06 GMT 2024","Sat Feb 03 01:07:06 GMT 2024","2","","","","","","Validate Council Output [BuckinghamshireCouncil-http://selenium:4444-local]",""
"passed","Sat Feb 03 01:08:06 GMT 2024","Sat Feb 03 01:08:07 GMT 2024","884","","","","","","Validate Council Output [MalvernHillsDC-None-None]",""
"passed","Sat Feb 03 01:07:52 GMT 2024","Sat Feb 03 01:08:06 GMT 2024","14559","","","","","","Validate Council Output [MaldonDistrictCouncil-None-None]",""
"passed","Sat Feb 03 01:07:03 GMT 2024","Sat Feb 03 01:07:04 GMT 2024","1399","","","","","","Validate Council Output [BasingstokeCouncil-None-None]",""
"passed","Sat Feb 03 01:07:52 GMT 2024","Sat Feb 03 01:07:57 GMT 2024","4537","","","","","","Validate Council Output [NottinghamCityCouncil-None-None]",""
"failed","Sat Feb 03 01:06:59 GMT 2024","Sat Feb 03 01:06:59 GMT 2024","167","","","","","","Validate Council Output [BoltonCouncil-http://selenium:4444-local]",""
"passed","Sat Feb 03 01:08:10 GMT 2024","Sat Feb 03 01:08:11 GMT 2024","586","","","","","","Validate Council Output [RushmoorCouncil-None-None]",""
"passed","Sat Feb 03 01:07:06 GMT 2024","Sat Feb 03 01:07:09 GMT 2024","2788","","","","","","Validate Council Output [BedfordshireCouncil-None-None]",""
"passed","Sat Feb 03 01:07:06 GMT 2024","Sat Feb 03 01:07:08 GMT 2024","1989","","","","","","Validate Council Output [BuryCouncil-None-None]",""
"passed","Sat Feb 03 01:07:25 GMT 2024","Sat Feb 03 01:07:26 GMT 2024","823","","","","","","Validate Council Output [LisburnCastlereaghCityCouncil-None-None]",""
"passed","Sat Feb 03 01:07:08 GMT 2024","Sat Feb 03 01:07:08 GMT 2024","652","","","","","","Validate Council Output [EastDevonDC-None-None]",""
