"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 19 01:15:41 GMT 2024","Fri Jan 19 01:15:42 GMT 2024","1102","","","","","","Validate Council Output [WestLindseyDistrictCouncil-None-None]",""
"failed","Fri Jan 19 01:14:37 GMT 2024","Fri Jan 19 01:14:37 GMT 2024","2","","","","","","Validate Council Output [CastlepointDistrictCouncil-http://selenium:4444-local]",""
"failed","Fri Jan 19 01:15:09 GMT 2024","Fri Jan 19 01:15:09 GMT 2024","73","","","","","","Validate Council Output [NorthumberlandCouncil-http://selenium:4444-local]",""
"failed","Fri Jan 19 01:15:45 GMT 2024","Fri Jan 19 01:15:45 GMT 2024","399","","","","","","Validate Council Output [WelhatCouncil-None-None]",""
"passed","Fri Jan 19 01:14:49 GMT 2024","Fri Jan 19 01:14:52 GMT 2024","2214","","","","","","Validate Council Output [HarrogateBoroughCouncil-None-None]",""
"passed","Fri Jan 19 01:14:33 GMT 2024","Fri Jan 19 01:14:38 GMT 2024","5218","","","","","","Validate Council Output [BristolCityCouncil-None-None]",""
"passed","Fri Jan 19 01:15:39 GMT 2024","Fri Jan 19 01:15:40 GMT 2024","1061","","","","","","Validate Council Output [WarwickDistrictCouncil-None-None]",""
"passed","Fri Jan 19 01:14:40 GMT 2024","Fri Jan 19 01:15:01 GMT 2024","21711","","","","","","Validate Council Output [ChorleyCouncil-http://selenium:4444-local]",""
"passed","Fri Jan 19 01:15:46 GMT 2024","Fri Jan 19 01:16:18 GMT 2024","31600","","","","","","Validate Council Output [WiltshireCouncil-None-None]",""
"failed","Fri Jan 19 01:15:01 GMT 2024","Fri Jan 19 01:15:02 GMT 2024","575","","","","","","Validate Council Output [FenlandDistrictCouncil-None-None]",""
"passed","Fri Jan 19 01:14:36 GMT 2024","Fri Jan 19 01:14:38 GMT 2024","1817","","","","","","Validate Council Output [DoncasterCouncil-None-None]",""
"failed","Fri Jan 19 01:15:14 GMT 2024","Fri Jan 19 01:15:14 GMT 2024","2","","","","","","Validate Council Output [SevenoaksDistrictCouncil-http://selenium:4444-local]",""
"failed","Fri Jan 19 01:15:07 GMT 2024","Fri Jan 19 01:15:07 GMT 2024","2","","","","","","Validate Council Output [NorthEastLincs-None-None]",""
"passed","Fri Jan 19 01:15:02 GMT 2024","Fri Jan 19 01:15:03 GMT 2024","1250","","","","","","Validate Council Output [NorthSomersetCouncil-None-None]",""
"passed","Fri Jan 19 01:14:35 GMT 2024","Fri Jan 19 01:14:36 GMT 2024","858","","","","","","Validate Council Output [BarnsleyMBCouncil-None-None]",""
"passed","Fri Jan 19 01:15:27 GMT 2024","Fri Jan 19 01:15:28 GMT 2024","969","","","","","","Validate Council Output [SouthAyrshireCouncil-None-None]",""
"failed","Fri Jan 19 01:14:52 GMT 2024","Fri Jan 19 01:14:52 GMT 2024","2","","","","","","Validate Council Output [HighPeakCouncil-http://selenium:4444-local]",""
"passed","Fri Jan 19 01:14:39 GMT 2024","Fri Jan 19 01:14:42 GMT 2024","2992","","","","","","Validate Council Output [BedfordshireCouncil-None-None]",""
"failed","Fri Jan 19 01:15:29 GMT 2024","Fri Jan 19 01:15:30 GMT 2024","714","","","","","","Validate Council Output [SwaleBoroughCouncil-None-None]",""
"failed","Fri Jan 19 01:15:44 GMT 2024","Fri Jan 19 01:15:44 GMT 2024","2","","","","","","Validate Council Output [WestSuffolkCouncil-http://selenium:4444-local]",""
"passed","Fri Jan 19 01:14:42 GMT 2024","Fri Jan 19 01:14:47 GMT 2024","5229","","","","","","Validate Council Output [EastCambridgeshireCouncil-None-None]",""
"passed","Fri Jan 19 01:15:14 GMT 2024","Fri Jan 19 01:15:16 GMT 2024","2761","","","","","","Validate Council Output [SheffieldCityCouncil-None-None]",""
