"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 15 01:16:58 GMT 2024","Mon Jan 15 01:16:59 GMT 2024","1555","","","","","","Validate Council Output [GedlingBoroughCouncil-None-None]",""
"passed","Mon Jan 15 01:16:43 GMT 2024","Mon Jan 15 01:16:44 GMT 2024","500","","","","","","Validate Council Output [ReadingBoroughCouncil-None-None]",""
"failed","Mon Jan 15 01:16:18 GMT 2024","Mon Jan 15 01:16:18 GMT 2024","75","","","","","","Validate Council Output [EastSuffolkCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 15 01:16:34 GMT 2024","Mon Jan 15 01:16:40 GMT 2024","6182","","","","","","Validate Council Output [NorthSomersetCouncil-None-None]",""
"failed","Mon Jan 15 01:16:31 GMT 2024","Mon Jan 15 01:16:31 GMT 2024","72","","","","","","Validate Council Output [LeedsCityCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 15 01:16:18 GMT 2024","Mon Jan 15 01:16:19 GMT 2024","1126","","","","","","Validate Council Output [EnvironmentFirst-None-None]",""
"failed","Mon Jan 15 01:16:31 GMT 2024","Mon Jan 15 01:16:31 GMT 2024","3","","","","","","Validate Council Output [MidAndEastAntrimBoroughCouncil-http://selenium:4444-local]",""
"failed","Mon Jan 15 01:16:22 GMT 2024","Mon Jan 15 01:16:22 GMT 2024","3","","","","","","Validate Council Output [MiltonKeynesCityCouncil-None-None]",""
"passed","Mon Jan 15 01:16:46 GMT 2024","Mon Jan 15 01:16:52 GMT 2024","6035","","","","","","Validate Council Output [RugbyBoroughCouncil-None-None]",""
"failed","Mon Jan 15 01:16:18 GMT 2024","Mon Jan 15 01:16:18 GMT 2024","3","","","","","","Validate Council Output [EastRidingCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 15 01:17:08 GMT 2024","Mon Jan 15 01:17:11 GMT 2024","2938","","","","","","Validate Council Output [WindsorAndMaidenheadCouncil-None-None]",""
"failed","Mon Jan 15 01:16:09 GMT 2024","Mon Jan 15 01:16:10 GMT 2024","1495","","","","","","Validate Council Output [CroydonCouncil-None-None]",""
"passed","Mon Jan 15 01:16:15 GMT 2024","Mon Jan 15 01:16:16 GMT 2024","836","","","","","","Validate Council Output [EastDevonDC-None-None]",""
"failed","Mon Jan 15 01:16:44 GMT 2024","Mon Jan 15 01:16:44 GMT 2024","73","","","","","","Validate Council Output [RushcliffeBoroughCouncil-http://selenium:4444-local]",""
"failed","Mon Jan 15 01:16:17 GMT 2024","Mon Jan 15 01:16:17 GMT 2024","2","","","","","","Validate Council Output [BexleyCouncil-http://selenium:4444-local]",""
"failed","Mon Jan 15 01:16:17 GMT 2024","Mon Jan 15 01:16:18 GMT 2024","80","","","","","","Validate Council Output [EastLindseyDistrictCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 15 01:16:17 GMT 2024","Mon Jan 15 01:16:18 GMT 2024","1261","","","","","","Validate Council Output [EastCambridgeshireCouncil-None-None]",""
"failed","Mon Jan 15 01:16:06 GMT 2024","Mon Jan 15 01:16:07 GMT 2024","110","","","","","","Validate Council Output [BoltonCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 15 01:16:16 GMT 2024","Mon Jan 15 01:16:17 GMT 2024","1799","","","","","","Validate Council Output [EastleighBoroughCouncil-None-None]",""
"passed","Mon Jan 15 01:16:25 GMT 2024","Mon Jan 15 01:16:26 GMT 2024","1081","","","","","","Validate Council Output [MalvernHillsDC-None-None]",""
"failed","Mon Jan 15 01:17:07 GMT 2024","Mon Jan 15 01:17:07 GMT 2024","70","","","","","","Validate Council Output [WelhatCouncil-None-None]",""
"passed","Mon Jan 15 01:16:46 GMT 2024","Mon Jan 15 01:16:48 GMT 2024","2762","","","","","","Validate Council Output [SheffieldCityCouncil-None-None]",""
"passed","Mon Jan 15 01:16:13 GMT 2024","Mon Jan 15 01:16:17 GMT 2024","3599","","","","","","Validate Council Output [DurhamCouncil-None-None]",""
"passed","Mon Jan 15 01:17:11 GMT 2024","Mon Jan 15 01:17:15 GMT 2024","4382","","","","","","Validate Council Output [WokingBoroughCouncil-None-None]",""
"passed","Mon Jan 15 01:16:38 GMT 2024","Mon Jan 15 01:16:42 GMT 2024","4156","","","","","","Validate Council Output [NorthLincolnshireCouncil-None-None]",""
"passed","Mon Jan 15 01:16:45 GMT 2024","Mon Jan 15 01:16:46 GMT 2024","1491","","","","","","Validate Council Output [RochdaleCouncil-None-None]",""
"failed","Mon Jan 15 01:16:21 GMT 2024","Mon Jan 15 01:16:21 GMT 2024","3","","","","","","Validate Council Output [HighPeakCouncil-http://selenium:4444-local]",""
"failed","Mon Jan 15 01:16:57 GMT 2024","Mon Jan 15 01:16:58 GMT 2024","444","","","","","","Validate Council Output [FenlandDistrictCouncil-None-None]",""
"passed","Mon Jan 15 01:16:17 GMT 2024","Mon Jan 15 01:16:19 GMT 2024","2227","","","","","","Validate Council Output [HaringeyCouncil-None-None]",""
"failed","Mon Jan 15 01:16:58 GMT 2024","Mon Jan 15 01:16:58 GMT 2024","490","","","","","","Validate Council Output [StokeOnTrentCityCouncil-None-None]",""
"passed","Mon Jan 15 01:17:02 GMT 2024","Mon Jan 15 01:17:08 GMT 2024","5690","","","","","","Validate Council Output [ValeofWhiteHorseCouncil-None-None]",""
"failed","Mon Jan 15 01:16:10 GMT 2024","Mon Jan 15 01:16:10 GMT 2024","2","","","","","","Validate Council Output [CastlepointDistrictCouncil-http://selenium:4444-local]",""
"failed","Mon Jan 15 01:16:45 GMT 2024","Mon Jan 15 01:16:45 GMT 2024","78","","","","","","Validate Council Output [NorthumberlandCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 15 01:16:45 GMT 2024","Mon Jan 15 01:16:46 GMT 2024","1713","","","","","","Validate Council Output [SalfordCityCouncil-None-None]",""
"passed","Mon Jan 15 01:16:12 GMT 2024","Mon Jan 15 01:16:13 GMT 2024","767","","","","","","Validate Council Output [BathAndNorthEastSomersetCouncil-None-None]",""
"passed","Mon Jan 15 01:16:06 GMT 2024","Mon Jan 15 01:16:07 GMT 2024","1166","","","","","","Validate Council Output [AylesburyValeCouncil-None-None]",""
"failed","Mon Jan 15 01:16:43 GMT 2024","Mon Jan 15 01:16:43 GMT 2024","76","","","","","","Validate Council Output [PortsmouthCityCouncil-http://selenium:4444-local]",""
"failed","Mon Jan 15 01:16:07 GMT 2024","Mon Jan 15 01:16:08 GMT 2024","211","","","","","","Validate Council Output [BarnetCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 15 01:16:13 GMT 2024","Mon Jan 15 01:16:57 GMT 2024","43659","","","","","","Validate Council Output [ChorleyCouncil-http://selenium:4444-local]",""
"passed","Mon Jan 15 01:17:03 GMT 2024","Mon Jan 15 01:17:04 GMT 2024","1065","","","","","","Validate Council Output [WarwickDistrictCouncil-None-None]",""
