"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 17 01:15:00 GMT 2024","Wed Jan 17 01:15:32 GMT 2024","31328","","","","","","Validate Council Output [OldhamCouncil-None-None]",""
"passed","Wed Jan 17 01:14:20 GMT 2024","Wed Jan 17 01:14:21 GMT 2024","1164","","","","","","Validate Council Output [AylesburyValeCouncil-None-None]",""
"passed","Wed Jan 17 01:14:43 GMT 2024","Wed Jan 17 01:14:44 GMT 2024","1236","","","","","","Validate Council Output [NewarkAndSherwoodDC-None-None]",""
"passed","Wed Jan 17 01:14:32 GMT 2024","Wed Jan 17 01:14:34 GMT 2024","2466","","","","","","Validate Council Output [BuryCouncil-None-None]",""
"passed","Wed Jan 17 01:15:20 GMT 2024","Wed Jan 17 01:15:22 GMT 2024","2768","","","","","","Validate Council Output [TonbridgeAndMallingBC-None-None]",""
"failed","Wed Jan 17 01:15:32 GMT 2024","Wed Jan 17 01:15:32 GMT 2024","3","","","","","","Validate Council Output [WestSuffolkCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 01:14:32 GMT 2024","Wed Jan 17 01:14:35 GMT 2024","3206","","","","","","Validate Council Output [DurhamCouncil-None-None]",""
"passed","Wed Jan 17 01:14:52 GMT 2024","Wed Jan 17 01:14:53 GMT 2024","979","","","","","","Validate Council Output [LisburnCastlereaghCityCouncil-None-None]",""
"failed","Wed Jan 17 01:14:57 GMT 2024","Wed Jan 17 01:14:57 GMT 2024","210","","","","","","Validate Council Output [NorthNorfolkDistrictCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 01:14:57 GMT 2024","Wed Jan 17 01:14:57 GMT 2024","203","","","","","","Validate Council Output [NorthWestLeicestershire-http://selenium:4444-local]",""
"passed","Wed Jan 17 01:15:36 GMT 2024","Wed Jan 17 01:15:41 GMT 2024","4954","","","","","","Validate Council Output [WiltshireCouncil-None-None]",""
"passed","Wed Jan 17 01:15:01 GMT 2024","Wed Jan 17 01:15:04 GMT 2024","3074","","","","","","Validate Council Output [SheffieldCityCouncil-None-None]",""
"passed","Wed Jan 17 01:14:22 GMT 2024","Wed Jan 17 01:14:27 GMT 2024","4874","","","","","","Validate Council Output [CardiffCouncil-None-None]",""
"passed","Wed Jan 17 01:15:32 GMT 2024","Wed Jan 17 01:15:34 GMT 2024","1523","","","","","","Validate Council Output [WestLindseyDistrictCouncil-None-None]",""
"failed","Wed Jan 17 01:14:29 GMT 2024","Wed Jan 17 01:14:30 GMT 2024","1235","","","","","","Validate Council Output [ChelmsfordCityCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 01:15:26 GMT 2024","Wed Jan 17 01:15:34 GMT 2024","7641","","","","","","Validate Council Output [ValeofWhiteHorseCouncil-None-None]",""
"passed","Wed Jan 17 01:14:35 GMT 2024","Wed Jan 17 01:14:38 GMT 2024","2812","","","","","","Validate Council Output [HaringeyCouncil-None-None]",""
"failed","Wed Jan 17 01:14:20 GMT 2024","Wed Jan 17 01:14:20 GMT 2024","120","","","","","","Validate Council Output [BlackburnCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 01:15:09 GMT 2024","Wed Jan 17 01:15:10 GMT 2024","999","","","","","","Validate Council Output [SouthGloucestershireCouncil-None-None]",""
"failed","Wed Jan 17 01:14:30 GMT 2024","Wed Jan 17 01:14:31 GMT 2024","471","","","","","","Validate Council Output [CheshireEastCouncil-None-None]",""
"failed","Wed Jan 17 01:14:42 GMT 2024","Wed Jan 17 01:14:44 GMT 2024","2022","","","","","","Validate Council Output [KingstonUponThamesCouncil-None-None]",""
"passed","Wed Jan 17 01:14:44 GMT 2024","Wed Jan 17 01:15:04 GMT 2024","20497","","","","","","Validate Council Output [NewcastleCityCouncil-None-None]",""
"passed","Wed Jan 17 01:14:46 GMT 2024","Wed Jan 17 01:14:51 GMT 2024","5103","","","","","","Validate Council Output [NorthKestevenDistrictCouncil-None-None]",""
"passed","Wed Jan 17 01:14:31 GMT 2024","Wed Jan 17 01:14:40 GMT 2024","8855","","","","","","Validate Council Output [ChorleyCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 01:15:32 GMT 2024","Wed Jan 17 01:15:32 GMT 2024","201","","","","","","Validate Council Output [WelhatCouncil-None-None]",""
"failed","Wed Jan 17 01:15:01 GMT 2024","Wed Jan 17 01:15:01 GMT 2024","2","","","","","","Validate Council Output [SevenoaksDistrictCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 01:14:48 GMT 2024","Wed Jan 17 01:14:49 GMT 2024","1176","","","","","","Validate Council Output [MaldonDistrictCouncil-None-None]",""
"passed","Wed Jan 17 01:15:15 GMT 2024","Wed Jan 17 01:15:16 GMT 2024","1530","","","","","","Validate Council Output [SouthAyrshireCouncil-None-None]",""
"failed","Wed Jan 17 01:14:40 GMT 2024","Wed Jan 17 01:14:41 GMT 2024","850","","","","","","Validate Council Output [FenlandDistrictCouncil-None-None]",""
"passed","Wed Jan 17 01:14:40 GMT 2024","Wed Jan 17 01:14:42 GMT 2024","2698","","","","","","Validate Council Output [ErewashBoroughCouncil-None-None]",""
"passed","Wed Jan 17 01:15:36 GMT 2024","Wed Jan 17 01:15:42 GMT 2024","6437","","","","","","Validate Council Output [WokingBoroughCouncil-None-None]",""
"failed","Wed Jan 17 01:14:52 GMT 2024","Wed Jan 17 01:14:52 GMT 2024","61","","","","","","Validate Council Output [LeedsCityCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 01:15:12 GMT 2024","Wed Jan 17 01:15:14 GMT 2024","2138","","","","","","Validate Council Output [SalfordCityCouncil-None-None]",""
"passed","Wed Jan 17 01:15:34 GMT 2024","Wed Jan 17 01:15:37 GMT 2024","3449","","","","","","Validate Council Output [WindsorAndMaidenheadCouncil-None-None]",""
"failed","Wed Jan 17 01:14:35 GMT 2024","Wed Jan 17 01:14:35 GMT 2024","2","","","","","","Validate Council Output [BexleyCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 01:14:46 GMT 2024","Wed Jan 17 01:14:46 GMT 2024","2","","","","","","Validate Council Output [GuildfordCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 01:14:41 GMT 2024","Wed Jan 17 01:14:41 GMT 2024","203","","","","","","Validate Council Output [GatesheadCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 01:15:04 GMT 2024","Wed Jan 17 01:15:09 GMT 2024","4572","","","","","","Validate Council Output [ShropshireCouncil-None-None]",""
"failed","Wed Jan 17 01:14:32 GMT 2024","Wed Jan 17 01:14:32 GMT 2024","2","","","","","","Validate Council Output [BuckinghamshireCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 01:14:53 GMT 2024","Wed Jan 17 01:14:57 GMT 2024","4083","","","","","","Validate Council Output [NorthLincolnshireCouncil-None-None]",""
"passed","Wed Jan 17 01:14:24 GMT 2024","Wed Jan 17 01:14:29 GMT 2024","5223","","","","","","Validate Council Output [CroydonCouncil-None-None]",""
"failed","Wed Jan 17 01:15:14 GMT 2024","Wed Jan 17 01:15:15 GMT 2024","878","","","","","","Validate Council Output [SouthTynesideCouncil-None-None]",""
"failed","Wed Jan 17 01:15:34 GMT 2024","Wed Jan 17 01:15:34 GMT 2024","213","","","","","","Validate Council Output [WestLothianCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 01:14:58 GMT 2024","Wed Jan 17 01:14:58 GMT 2024","2","","","","","","Validate Council Output [ReigateAndBansteadBoroughCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 01:14:55 GMT 2024","Wed Jan 17 01:14:58 GMT 2024","2206","","","","","","Validate Council Output [NorthSomersetCouncil-None-None]",""
"passed","Wed Jan 17 01:14:49 GMT 2024","Wed Jan 17 01:14:51 GMT 2024","1283","","","","","","Validate Council Output [MalvernHillsDC-None-None]",""
"passed","Wed Jan 17 01:14:29 GMT 2024","Wed Jan 17 01:14:31 GMT 2024","1625","","","","","","Validate Council Output [DoncasterCouncil-None-None]",""
"passed","Wed Jan 17 01:15:11 GMT 2024","Wed Jan 17 01:15:12 GMT 2024","1015","","","","","","Validate Council Output [RushmoorCouncil-None-None]",""
"failed","Wed Jan 17 01:14:55 GMT 2024","Wed Jan 17 01:14:56 GMT 2024","1089","","","","","","Validate Council Output [MertonCouncil-None-None]",""
"passed","Wed Jan 17 01:14:29 GMT 2024","Wed Jan 17 01:14:30 GMT 2024","1113","","","","","","Validate Council Output [BathAndNorthEastSomersetCouncil-None-None]",""
"failed","Wed Jan 17 01:15:15 GMT 2024","Wed Jan 17 01:15:15 GMT 2024","201","","","","","","Validate Council Output [StaffordshireMoorlandsDistrictCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 01:14:53 GMT 2024","Wed Jan 17 01:14:54 GMT 2024","1578","","","","","","Validate Council Output [LiverpoolCityCouncil-None-None]",""
"failed","Wed Jan 17 01:14:32 GMT 2024","Wed Jan 17 01:14:32 GMT 2024","63","","","","","","Validate Council Output [BroxtoweBoroughCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 01:14:21 GMT 2024","Wed Jan 17 01:14:21 GMT 2024","2","","","","","","Validate Council Output [BrightonandHoveCityCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 01:14:37 GMT 2024","Wed Jan 17 01:14:37 GMT 2024","56","","","","","","Validate Council Output [EastLindseyDistrictCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 01:15:18 GMT 2024","Wed Jan 17 01:15:20 GMT 2024","1023","","","","","","Validate Council Output [SwaleBoroughCouncil-None-None]",""
"failed","Wed Jan 17 01:14:27 GMT 2024","Wed Jan 17 01:14:27 GMT 2024","2","","","","","","Validate Council Output [CastlepointDistrictCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 01:14:21 GMT 2024","Wed Jan 17 01:14:27 GMT 2024","6130","","","","","","Validate Council Output [BristolCityCouncil-None-None]",""
"failed","Wed Jan 17 01:15:32 GMT 2024","Wed Jan 17 01:15:32 GMT 2024","200","","","","","","Validate Council Output [PortsmouthCityCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 01:15:34 GMT 2024","Wed Jan 17 01:15:36 GMT 2024","1891","","","","","","Validate Council Output [WealdenDistrictCouncil-None-None]",""
"failed","Wed Jan 17 01:15:25 GMT 2024","Wed Jan 17 01:15:25 GMT 2024","2","","","","","","Validate Council Output [WakefieldCityCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 01:14:40 GMT 2024","Wed Jan 17 01:14:42 GMT 2024","1772","","","","","","Validate Council Output [HuntingdonDistrictCouncil-None-None]",""
"passed","Wed Jan 17 01:14:35 GMT 2024","Wed Jan 17 01:14:42 GMT 2024","6213","","","","","","Validate Council Output [EastCambridgeshireCouncil-None-None]",""
"failed","Wed Jan 17 01:14:46 GMT 2024","Wed Jan 17 01:14:48 GMT 2024","2103","","","","","","Validate Council Output [LondonBoroughRedbridge-http://selenium:4444-local]",""
"failed","Wed Jan 17 01:14:37 GMT 2024","Wed Jan 17 01:14:37 GMT 2024","3","","","","","","Validate Council Output [EastRidingCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 01:14:29 GMT 2024","Wed Jan 17 01:14:29 GMT 2024","77","","","","","","Validate Council Output [DerbyshireDalesDistrictCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 01:14:31 GMT 2024","Wed Jan 17 01:14:35 GMT 2024","3416","","","","","","Validate Council Output [BedfordshireCouncil-None-None]",""
"passed","Wed Jan 17 01:15:08 GMT 2024","Wed Jan 17 01:15:15 GMT 2024","6609","","","","","","Validate Council Output [SomersetCouncil-None-None]",""
"failed","Wed Jan 17 01:15:24 GMT 2024","Wed Jan 17 01:15:25 GMT 2024","1357","","","","","","Validate Council Output [ValeofGlamorganCouncil-None-None]",""
"failed","Wed Jan 17 01:15:22 GMT 2024","Wed Jan 17 01:15:24 GMT 2024","1324","","","","","","Validate Council Output [TorbayCouncil-None-None]",""
"failed","Wed Jan 17 01:14:42 GMT 2024","Wed Jan 17 01:14:42 GMT 2024","2","","","","","","Validate Council Output [MiltonKeynesCityCouncil-None-None]",""
"failed","Wed Jan 17 01:14:42 GMT 2024","Wed Jan 17 01:14:46 GMT 2024","4276","","","","","","Validate Council Output [LondonBoroughHounslow-None-None]",""
"passed","Wed Jan 17 01:14:54 GMT 2024","Wed Jan 17 01:14:55 GMT 2024","977","","","","","","Validate Council Output [NorthNorthamptonshireCouncil-None-None]",""
"passed","Wed Jan 17 01:15:20 GMT 2024","Wed Jan 17 01:15:24 GMT 2024","3287","","","","","","Validate Council Output [StockportBoroughCouncil-None-None]",""
"failed","Wed Jan 17 01:15:11 GMT 2024","Wed Jan 17 01:15:11 GMT 2024","207","","","","","","Validate Council Output [RushcliffeBoroughCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 01:15:10 GMT 2024","Wed Jan 17 01:15:11 GMT 2024","1281","","","","","","Validate Council Output [SouthLanarkshireCouncil-None-None]",""
"passed","Wed Jan 17 01:14:51 GMT 2024","Wed Jan 17 01:14:53 GMT 2024","1234","","","","","","Validate Council Output [NorthLanarkshireCouncil-None-None]",""
"passed","Wed Jan 17 01:14:22 GMT 2024","Wed Jan 17 01:14:24 GMT 2024","2222","","","","","","Validate Council Output [CrawleyBoroughCouncil-None-None]",""
"failed","Wed Jan 17 01:15:01 GMT 2024","Wed Jan 17 01:15:01 GMT 2024","64","","","","","","Validate Council Output [NorthumberlandCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 01:15:16 GMT 2024","Wed Jan 17 01:15:16 GMT 2024","824","","","","","","Validate Council Output [StokeOnTrentCityCouncil-None-None]",""
"passed","Wed Jan 17 01:14:21 GMT 2024","Wed Jan 17 01:14:23 GMT 2024","1912","","","","","","Validate Council Output [BarnsleyMBCouncil-None-None]",""
"failed","Wed Jan 17 01:14:20 GMT 2024","Wed Jan 17 01:14:21 GMT 2024","492","","","","","","Validate Council Output [CalderdaleCouncil-http://selenium:4444-local]",""
"failed","Wed Jan 17 01:14:21 GMT 2024","Wed Jan 17 01:14:21 GMT 2024","71","","","","","","Validate Council Output [BarnetCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 01:14:51 GMT 2024","Wed Jan 17 01:14:55 GMT 2024","4170","","","","","","Validate Council Output [ManchesterCityCouncil-None-None]",""
"passed","Wed Jan 17 01:15:27 GMT 2024","Wed Jan 17 01:15:32 GMT 2024","5571","","","","","","Validate Council Output [WaverleyBoroughCouncil-None-None]",""
"passed","Wed Jan 17 01:14:57 GMT 2024","Wed Jan 17 01:14:58 GMT 2024","842","","","","","","Validate Council Output [ReadingBoroughCouncil-None-None]",""
"failed","Wed Jan 17 01:14:20 GMT 2024","Wed Jan 17 01:14:21 GMT 2024","702","","","","","","Validate Council Output [BoltonCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 01:14:43 GMT 2024","Wed Jan 17 01:14:46 GMT 2024","2596","","","","","","Validate Council Output [GlasgowCityCouncil-None-None]",""
"failed","Wed Jan 17 01:14:27 GMT 2024","Wed Jan 17 01:14:32 GMT 2024","4346","","","","","","Validate Council Output [BromleyBoroughCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 01:15:16 GMT 2024","Wed Jan 17 01:15:18 GMT 2024","2433","","","","","","Validate Council Output [SouthCambridgeshireCouncil-None-None]",""
"passed","Wed Jan 17 01:14:34 GMT 2024","Wed Jan 17 01:14:35 GMT 2024","1018","","","","","","Validate Council Output [EastDevonDC-None-None]",""
"passed","Wed Jan 17 01:14:44 GMT 2024","Wed Jan 17 01:14:52 GMT 2024","7609","","","","","","Validate Council Output [LancasterCityCouncil-None-None]",""
"failed","Wed Jan 17 01:14:46 GMT 2024","Wed Jan 17 01:14:46 GMT 2024","61","","","","","","Validate Council Output [NorthEastDerbyshireDistrictCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 01:15:16 GMT 2024","Wed Jan 17 01:15:18 GMT 2024","1859","","","","","","Validate Council Output [StratfordUponAvonCouncil-None-None]",""
"failed","Wed Jan 17 01:14:41 GMT 2024","Wed Jan 17 01:14:41 GMT 2024","2","","","","","","Validate Council Output [ForestOfDeanDistrictCouncil-http://selenium:4444-local]",""
"passed","Wed Jan 17 01:14:27 GMT 2024","Wed Jan 17 01:14:29 GMT 2024","2177","","","","","","Validate Council Output [CharnwoodBoroughCouncil-None-None]",""
