"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Feb 12 01:09:24 GMT 2024","Mon Feb 12 01:11:35 GMT 2024","131321","","","","","","Validate Council Output [TamesideMBCouncil-None-None]",""
"passed","Mon Feb 12 01:08:26 GMT 2024","Mon Feb 12 01:08:36 GMT 2024","9458","","","","","","Validate Council Output [CardiffCouncil-None-None]",""
"failed","Mon Feb 12 01:11:36 GMT 2024","Mon Feb 12 01:11:38 GMT 2024","2944","","","","","","Validate Council Output [TorridgeDistrictCouncil-None-None]",""
"passed","Mon Feb 12 01:08:56 GMT 2024","Mon Feb 12 01:09:03 GMT 2024","7512","","","","","","Validate Council Output [NorthLincolnshireCouncil-None-None]",""
"failed","Mon Feb 12 01:09:03 GMT 2024","Mon Feb 12 01:09:03 GMT 2024","63","","","","","","Validate Council Output [NorthNorfolkDistrictCouncil-http://selenium:4444-local]",""
"failed","Mon Feb 12 01:08:42 GMT 2024","Mon Feb 12 01:08:43 GMT 2024","890","","","","","","Validate Council Output [NewarkAndSherwoodDC-None-None]",""
"passed","Mon Feb 12 01:09:13 GMT 2024","Mon Feb 12 01:09:16 GMT 2024","2687","","","","","","Validate Council Output [SouthNorfolkCouncil-None-None]",""
"passed","Mon Feb 12 01:10:30 GMT 2024","Mon Feb 12 01:10:39 GMT 2024","8620","","","","","","Validate Council Output [MaldonDistrictCouncil-None-None]",""
"passed","Mon Feb 12 01:08:36 GMT 2024","Mon Feb 12 01:08:37 GMT 2024","1537","","","","","","Validate Council Output [CharnwoodBoroughCouncil-None-None]",""
"passed","Mon Feb 12 01:09:45 GMT 2024","Mon Feb 12 01:09:48 GMT 2024","2811","","","","","","Validate Council Output [WindsorAndMaidenheadCouncil-None-None]",""
"passed","Mon Feb 12 01:08:29 GMT 2024","Mon Feb 12 01:08:30 GMT 2024","749","","","","","","Validate Council Output [BathAndNorthEastSomersetCouncil-None-None]",""
"passed","Mon Feb 12 01:09:51 GMT 2024","Mon Feb 12 01:09:51 GMT 2024","519","","","","","","Validate Council Output [YorkCouncil-None-None]",""
"failed","Mon Feb 12 01:08:38 GMT 2024","Mon Feb 12 01:08:38 GMT 2024","290","","","","","","Validate Council Output [CheshireEastCouncil-None-None]",""
"passed","Mon Feb 12 01:08:57 GMT 2024","Mon Feb 12 01:08:59 GMT 2024","2276","","","","","","Validate Council Output [OldhamCouncil-None-None]",""
"failed","Mon Feb 12 01:10:46 GMT 2024","Mon Feb 12 01:10:46 GMT 2024","2","","","","","","Validate Council Output [MidAndEastAntrimBoroughCouncil-http://selenium:4444-local]",""
"passed","Mon Feb 12 01:08:35 GMT 2024","Mon Feb 12 01:08:39 GMT 2024","3828","","","","","","Validate Council Output [DurhamCouncil-None-None]",""
"passed","Mon Feb 12 01:08:39 GMT 2024","Mon Feb 12 01:10:25 GMT 2024","106025","","","","","","Validate Council Output [ChorleyCouncil-http://selenium:4444-local]",""
