"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jan 13 01:13:19 GMT 2024","Sat Jan 13 01:13:20 GMT 2024","1648","","","","","","Validate Council Output [EastCambridgeshireCouncil-None-None]",""
"failed","Sat Jan 13 01:13:06 GMT 2024","Sat Jan 13 01:13:42 GMT 2024","35974","","","","","","Validate Council Output [CardiffCouncil-None-None]",""
"failed","Sat Jan 13 01:13:16 GMT 2024","Sat Jan 13 01:13:16 GMT 2024","2","","","","","","Validate Council Output [EastRidingCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 13 01:13:05 GMT 2024","Sat Jan 13 01:13:07 GMT 2024","1781","","","","","","Validate Council Output [CrawleyBoroughCouncil-None-None]",""
"passed","Sat Jan 13 01:14:32 GMT 2024","Sat Jan 13 01:14:33 GMT 2024","1247","","","","","","Validate Council Output [WestLindseyDistrictCouncil-None-None]",""
"failed","Sat Jan 13 01:13:14 GMT 2024","Sat Jan 13 01:13:14 GMT 2024","2","","","","","","Validate Council Output [BexleyCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 13 01:13:58 GMT 2024","Sat Jan 13 01:13:59 GMT 2024","792","","","","","","Validate Council Output [NorthLanarkshireCouncil-None-None]",""
"passed","Sat Jan 13 01:13:46 GMT 2024","Sat Jan 13 01:13:52 GMT 2024","6612","","","","","","Validate Council Output [ChorleyCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 13 01:13:52 GMT 2024","Sat Jan 13 01:13:53 GMT 2024","767","","","","","","Validate Council Output [NorthNorthamptonshireCouncil-None-None]",""
"passed","Sat Jan 13 01:13:05 GMT 2024","Sat Jan 13 01:13:10 GMT 2024","5437","","","","","","Validate Council Output [BristolCityCouncil-None-None]",""
"passed","Sat Jan 13 01:13:17 GMT 2024","Sat Jan 13 01:13:19 GMT 2024","2220","","","","","","Validate Council Output [GlasgowCityCouncil-None-None]",""
"passed","Sat Jan 13 01:13:44 GMT 2024","Sat Jan 13 01:13:46 GMT 2024","1531","","","","","","Validate Council Output [CheshireEastCouncil-None-None]",""
"passed","Sat Jan 13 01:13:26 GMT 2024","Sat Jan 13 01:13:27 GMT 2024","1191","","","","","","Validate Council Output [NewarkAndSherwoodDC-None-None]",""
"passed","Sat Jan 13 01:14:09 GMT 2024","Sat Jan 13 01:14:17 GMT 2024","8245","","","","","","Validate Council Output [SomersetCouncil-None-None]",""
"failed","Sat Jan 13 01:14:00 GMT 2024","Sat Jan 13 01:14:00 GMT 2024","69","","","","","","Validate Council Output [NorthumberlandCouncil-http://selenium:4444-local]",""
"failed","Sat Jan 13 01:14:02 GMT 2024","Sat Jan 13 01:14:02 GMT 2024","2","","","","","","Validate Council Output [SevenoaksDistrictCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 13 01:13:14 GMT 2024","Sat Jan 13 01:13:16 GMT 2024","1570","","","","","","Validate Council Output [EastleighBoroughCouncil-None-None]",""
"failed","Sat Jan 13 01:13:19 GMT 2024","Sat Jan 13 01:13:19 GMT 2024","2","","","","","","Validate Council Output [HaltonBoroughCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 13 01:14:37 GMT 2024","Sat Jan 13 01:14:39 GMT 2024","2655","","","","","","Validate Council Output [WiltshireCouncil-None-None]",""
"failed","Sat Jan 13 01:13:29 GMT 2024","Sat Jan 13 01:13:29 GMT 2024","70","","","","","","Validate Council Output [NorthEastDerbyshireDistrictCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 13 01:14:33 GMT 2024","Sat Jan 13 01:14:37 GMT 2024","3324","","","","","","Validate Council Output [WiganBoroughCouncil-None-None]",""
"failed","Sat Jan 13 01:14:19 GMT 2024","Sat Jan 13 01:14:20 GMT 2024","643","","","","","","Validate Council Output [SwaleBoroughCouncil-None-None]",""
"failed","Sat Jan 13 01:13:05 GMT 2024","Sat Jan 13 01:13:05 GMT 2024","3","","","","","","Validate Council Output [BrightonandHoveCityCouncil-http://selenium:4444-local]",""
"failed","Sat Jan 13 01:14:13 GMT 2024","Sat Jan 13 01:14:13 GMT 2024","653","","","","","","Validate Council Output [SouthTynesideCouncil-None-None]",""
"passed","Sat Jan 13 01:13:35 GMT 2024","Sat Jan 13 01:13:43 GMT 2024","7917","","","","","","Validate Council Output [ManchesterCityCouncil-None-None]",""
"passed","Sat Jan 13 01:14:24 GMT 2024","Sat Jan 13 01:14:29 GMT 2024","5048","","","","","","Validate Council Output [ValeofWhiteHorseCouncil-None-None]",""
"passed","Sat Jan 13 01:13:04 GMT 2024","Sat Jan 13 01:13:06 GMT 2024","1898","","","","","","Validate Council Output [AylesburyValeCouncil-None-None]",""
"passed","Sat Jan 13 01:13:16 GMT 2024","Sat Jan 13 01:13:17 GMT 2024","1301","","","","","","Validate Council Output [EnvironmentFirst-None-None]",""
"passed","Sat Jan 13 01:13:22 GMT 2024","Sat Jan 13 01:13:27 GMT 2024","5153","","","","","","Validate Council Output [LancasterCityCouncil-None-None]",""
"passed","Sat Jan 13 01:13:57 GMT 2024","Sat Jan 13 01:14:00 GMT 2024","2707","","","","","","Validate Council Output [NewportCityCouncil-None-None]",""
"passed","Sat Jan 13 01:13:19 GMT 2024","Sat Jan 13 01:13:21 GMT 2024","2331","","","","","","Validate Council Output [HaringeyCouncil-None-None]",""
"passed","Sat Jan 13 01:13:53 GMT 2024","Sat Jan 13 01:13:54 GMT 2024","1092","","","","","","Validate Council Output [NorthSomersetCouncil-None-None]",""
"passed","Sat Jan 13 01:13:33 GMT 2024","Sat Jan 13 01:13:34 GMT 2024","1023","","","","","","Validate Council Output [MaldonDistrictCouncil-None-None]",""
"failed","Sat Jan 13 01:14:18 GMT 2024","Sat Jan 13 01:16:30 GMT 2024","131163","","","","","","Validate Council Output [TamesideMBCouncil-None-None]",""
"passed","Sat Jan 13 01:13:54 GMT 2024","Sat Jan 13 01:14:00 GMT 2024","5273","","","","","","Validate Council Output [NorthTynesideCouncil-None-None]",""
"passed","Sat Jan 13 01:14:33 GMT 2024","Sat Jan 13 01:14:35 GMT 2024","1533","","","","","","Validate Council Output [WealdenDistrictCouncil-None-None]",""
"failed","Sat Jan 13 01:14:17 GMT 2024","Sat Jan 13 01:14:17 GMT 2024","155","","","","","","Validate Council Output [StaffordshireMoorlandsDistrictCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 13 01:14:00 GMT 2024","Sat Jan 13 01:14:01 GMT 2024","852","","","","","","Validate Council Output [RushmoorCouncil-None-None]",""
"failed","Sat Jan 13 01:14:17 GMT 2024","Sat Jan 13 01:14:18 GMT 2024","836","","","","","","Validate Council Output [StHelensBC-None-None]",""
"passed","Sat Jan 13 01:13:27 GMT 2024","Sat Jan 13 01:13:28 GMT 2024","785","","","","","","Validate Council Output [LisburnCastlereaghCityCouncil-None-None]",""
"passed","Sat Jan 13 01:16:30 GMT 2024","Sat Jan 13 01:16:53 GMT 2024","22849","","","","","","Validate Council Output [TorbayCouncil-None-None]",""
"passed","Sat Jan 13 01:15:29 GMT 2024","Sat Jan 13 01:15:33 GMT 2024","4022","","","","","","Validate Council Output [OldhamCouncil-None-None]",""
"passed","Sat Jan 13 01:13:21 GMT 2024","Sat Jan 13 01:13:25 GMT 2024","4061","","","","","","Validate Council Output [HarrogateBoroughCouncil-None-None]",""
"passed","Sat Jan 13 01:14:06 GMT 2024","Sat Jan 13 01:14:09 GMT 2024","3047","","","","","","Validate Council Output [SouthCambridgeshireCouncil-None-None]",""
"failed","Sat Jan 13 01:13:42 GMT 2024","Sat Jan 13 01:13:42 GMT 2024","2","","","","","","Validate Council Output [CastlepointDistrictCouncil-http://selenium:4444-local]",""
"failed","Sat Jan 13 01:13:16 GMT 2024","Sat Jan 13 01:13:16 GMT 2024","156","","","","","","Validate Council Output [EastLindseyDistrictCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 13 01:14:39 GMT 2024","Sat Jan 13 01:14:40 GMT 2024","985","","","","","","Validate Council Output [YorkCouncil-None-None]",""
"passed","Sat Jan 13 01:13:13 GMT 2024","Sat Jan 13 01:13:14 GMT 2024","893","","","","","","Validate Council Output [EastDevonDC-None-None]",""
"passed","Sat Jan 13 01:13:14 GMT 2024","Sat Jan 13 01:13:15 GMT 2024","952","","","","","","Validate Council Output [DorsetCouncil-None-None]",""
"failed","Sat Jan 13 01:13:15 GMT 2024","Sat Jan 13 01:13:15 GMT 2024","2","","","","","","Validate Council Output [ForestOfDeanDistrictCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 13 01:13:12 GMT 2024","Sat Jan 13 01:13:14 GMT 2024","1398","","","","","","Validate Council Output [DoncasterCouncil-None-None]",""
"failed","Sat Jan 13 01:13:31 GMT 2024","Sat Jan 13 01:13:33 GMT 2024","1952","","","","","","Validate Council Output [LondonBoroughRedbridge-http://selenium:4444-local]",""
"passed","Sat Jan 13 01:14:15 GMT 2024","Sat Jan 13 01:14:15 GMT 2024","607","","","","","","Validate Council Output [SouthLanarkshireCouncil-None-None]",""
"failed","Sat Jan 13 01:13:43 GMT 2024","Sat Jan 13 01:13:44 GMT 2024","897","","","","","","Validate Council Output [ChelmsfordCityCouncil-http://selenium:4444-local]",""
"failed","Sat Jan 13 01:14:09 GMT 2024","Sat Jan 13 01:14:13 GMT 2024","3226","","","","","","Validate Council Output [SouthOxfordshireCouncil-None-None]",""
"failed","Sat Jan 13 01:13:27 GMT 2024","Sat Jan 13 01:13:57 GMT 2024","30493","","","","","","Validate Council Output [NewcastleCityCouncil-None-None]",""
"passed","Sat Jan 13 01:13:42 GMT 2024","Sat Jan 13 01:13:43 GMT 2024","1568","","","","","","Validate Council Output [CharnwoodBoroughCouncil-None-None]",""
"failed","Sat Jan 13 01:14:33 GMT 2024","Sat Jan 13 01:14:33 GMT 2024","153","","","","","","Validate Council Output [WestLothianCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 13 01:14:28 GMT 2024","Sat Jan 13 01:14:30 GMT 2024","2384","","","","","","Validate Council Output [TonbridgeAndMallingBC-None-None]",""
"failed","Sat Jan 13 01:13:04 GMT 2024","Sat Jan 13 01:13:04 GMT 2024","133","","","","","","Validate Council Output [BlackburnCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 13 01:14:09 GMT 2024","Sat Jan 13 01:14:09 GMT 2024","613","","","","","","Validate Council Output [SouthGloucestershireCouncil-None-None]",""
"passed","Sat Jan 13 01:14:35 GMT 2024","Sat Jan 13 01:14:38 GMT 2024","3144","","","","","","Validate Council Output [WindsorAndMaidenheadCouncil-None-None]",""
"passed","Sat Jan 13 01:13:05 GMT 2024","Sat Jan 13 01:13:06 GMT 2024","1036","","","","","","Validate Council Output [CannockChaseDistrictCouncil-None-None]",""
"failed","Sat Jan 13 01:14:18 GMT 2024","Sat Jan 13 01:14:18 GMT 2024","506","","","","","","Validate Council Output [StokeOnTrentCityCouncil-None-None]",""
"passed","Sat Jan 13 01:14:30 GMT 2024","Sat Jan 13 01:14:32 GMT 2024","1455","","","","","","Validate Council Output [WarwickDistrictCouncil-None-None]",""
"failed","Sat Jan 13 01:14:23 GMT 2024","Sat Jan 13 01:14:24 GMT 2024","1224","","","","","","Validate Council Output [ValeofGlamorganCouncil-None-None]",""
"failed","Sat Jan 13 01:15:33 GMT 2024","Sat Jan 13 01:15:33 GMT 2024","389","","","","","","Validate Council Output [PortsmouthCityCouncil-http://selenium:4444-local]",""
"failed","Sat Jan 13 01:14:32 GMT 2024","Sat Jan 13 01:14:32 GMT 2024","78","","","","","","Validate Council Output [WelhatCouncil-None-None]",""
"failed","Sat Jan 13 01:13:48 GMT 2024","Sat Jan 13 01:13:48 GMT 2024","848","","","","","","Validate Council Output [MidSussexDistrictCouncil-None-None]",""
"passed","Sat Jan 13 01:14:14 GMT 2024","Sat Jan 13 01:14:18 GMT 2024","4259","","","","","","Validate Council Output [StockportBoroughCouncil-None-None]",""
"passed","Sat Jan 13 01:13:08 GMT 2024","Sat Jan 13 01:13:09 GMT 2024","1374","","","","","","Validate Council Output [BasingstokeCouncil-None-None]",""
"failed","Sat Jan 13 01:13:29 GMT 2024","Sat Jan 13 01:13:29 GMT 2024","2","","","","","","Validate Council Output [NorthEastLincs-None-None]",""
"failed","Sat Jan 13 01:13:43 GMT 2024","Sat Jan 13 01:13:48 GMT 2024","4755","","","","","","Validate Council Output [MertonCouncil-None-None]",""
"failed","Sat Jan 13 01:13:14 GMT 2024","Sat Jan 13 01:13:15 GMT 2024","706","","","","","","Validate Council Output [FenlandDistrictCouncil-None-None]",""
"passed","Sat Jan 13 01:14:00 GMT 2024","Sat Jan 13 01:14:03 GMT 2024","2539","","","","","","Validate Council Output [RhonddaCynonTaffCouncil-None-None]",""
"passed","Sat Jan 13 01:13:15 GMT 2024","Sat Jan 13 01:13:19 GMT 2024","4184","","","","","","Validate Council Output [DurhamCouncil-None-None]",""
"passed","Sat Jan 13 01:14:15 GMT 2024","Sat Jan 13 01:14:17 GMT 2024","2052","","","","","","Validate Council Output [SouthNorfolkCouncil-None-None]",""
"passed","Sat Jan 13 01:14:18 GMT 2024","Sat Jan 13 01:14:28 GMT 2024","9469","","","","","","Validate Council Output [TestValleyBoroughCouncil-None-None]",""
"failed","Sat Jan 13 01:14:00 GMT 2024","Sat Jan 13 01:14:00 GMT 2024","2","","","","","","Validate Council Output [ReigateAndBansteadBoroughCouncil-http://selenium:4444-local]",""
"failed","Sat Jan 13 01:13:04 GMT 2024","Sat Jan 13 01:13:05 GMT 2024","189","","","","","","Validate Council Output [BoltonCouncil-http://selenium:4444-local]",""
"failed","Sat Jan 13 01:13:15 GMT 2024","Sat Jan 13 01:13:15 GMT 2024","153","","","","","","Validate Council Output [GatesheadCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 13 01:14:04 GMT 2024","Sat Jan 13 01:14:06 GMT 2024","1565","","","","","","Validate Council Output [SouthAyrshireCouncil-None-None]",""
"passed","Sat Jan 13 01:14:02 GMT 2024","Sat Jan 13 01:14:05 GMT 2024","2598","","","","","","Validate Council Output [SheffieldCityCouncil-None-None]",""
"failed","Sat Jan 13 01:14:04 GMT 2024","Sat Jan 13 01:14:04 GMT 2024","164","","","","","","Validate Council Output [NorthNorfolkDistrictCouncil-http://selenium:4444-local]",""
