"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Feb 01 01:12:09 GMT 2024","Thu Feb 01 01:12:14 GMT 2024","4859","","","","","","Validate Council Output [CroydonCouncil-None-None]",""
"passed","Thu Feb 01 01:12:31 GMT 2024","Thu Feb 01 01:12:36 GMT 2024","4822","","","","","","Validate Council Output [FenlandDistrictCouncil-None-None]",""
"passed","Thu Feb 01 01:12:28 GMT 2024","Thu Feb 01 01:12:29 GMT 2024","957","","","","","","Validate Council Output [MalvernHillsDC-None-None]",""
"failed","Thu Feb 01 01:12:17 GMT 2024","Thu Feb 01 01:12:17 GMT 2024","4","","","","","","Validate Council Output [BuckinghamshireCouncil-http://selenium:4444-local]",""
"passed","Thu Feb 01 01:12:19 GMT 2024","Thu Feb 01 01:12:21 GMT 2024","1413","","","","","","Validate Council Output [LiverpoolCityCouncil-None-None]",""
"failed","Thu Feb 01 01:12:51 GMT 2024","Thu Feb 01 01:12:52 GMT 2024","498","","","","","","Validate Council Output [SouthTynesideCouncil-None-None]",""
"failed","Thu Feb 01 01:12:39 GMT 2024","Thu Feb 01 01:12:39 GMT 2024","48","","","","","","Validate Council Output [NorthEastDerbyshireDistrictCouncil-http://selenium:4444-local]",""
"passed","Thu Feb 01 01:12:36 GMT 2024","Thu Feb 01 01:12:39 GMT 2024","3931","","","","","","Validate Council Output [NottinghamCityCouncil-None-None]",""
"passed","Thu Feb 01 01:12:21 GMT 2024","Thu Feb 01 01:12:23 GMT 2024","2035","","","","","","Validate Council Output [HaringeyCouncil-None-None]",""
"failed","Thu Feb 01 01:12:21 GMT 2024","Thu Feb 01 01:12:25 GMT 2024","4256","","","","","","Validate Council Output [LondonBoroughHounslow-None-None]",""
"failed","Thu Feb 01 01:12:57 GMT 2024","Thu Feb 01 01:12:58 GMT 2024","1166","","","","","","Validate Council Output [ValeofGlamorganCouncil-None-None]",""
"passed","Thu Feb 01 01:12:37 GMT 2024","Thu Feb 01 01:12:40 GMT 2024","2345","","","","","","Validate Council Output [GlasgowCityCouncil-None-None]",""
"passed","Thu Feb 01 01:12:41 GMT 2024","Thu Feb 01 01:12:47 GMT 2024","5528","","","","","","Validate Council Output [RugbyBoroughCouncil-None-None]",""
"failed","Thu Feb 01 01:13:01 GMT 2024","Thu Feb 01 01:13:01 GMT 2024","2","","","","","","Validate Council Output [WestSuffolkCouncil-http://selenium:4444-local]",""
"passed","Thu Feb 01 01:12:34 GMT 2024","Thu Feb 01 01:12:37 GMT 2024","3780","","","","","","Validate Council Output [NorthLincolnshireCouncil-None-None]",""
"passed","Thu Feb 01 01:13:07 GMT 2024","Thu Feb 01 01:13:11 GMT 2024","4589","","","","","","Validate Council Output [WokingBoroughCouncil-None-None]",""
"passed","Thu Feb 01 01:12:29 GMT 2024","Thu Feb 01 01:12:33 GMT 2024","3515","","","","","","Validate Council Output [ManchesterCityCouncil-None-None]",""
"failed","Thu Feb 01 01:12:37 GMT 2024","Thu Feb 01 01:12:37 GMT 2024","46","","","","","","Validate Council Output [NorthNorfolkDistrictCouncil-http://selenium:4444-local]",""
"failed","Thu Feb 01 01:12:27 GMT 2024","Thu Feb 01 01:12:27 GMT 2024","2","","","","","","Validate Council Output [MiltonKeynesCityCouncil-None-None]",""
"passed","Thu Feb 01 01:12:16 GMT 2024","Thu Feb 01 01:12:20 GMT 2024","3753","","","","","","Validate Council Output [DurhamCouncil-None-None]",""
"passed","Thu Feb 01 01:12:56 GMT 2024","Thu Feb 01 01:12:57 GMT 2024","1512","","","","","","Validate Council Output [StratfordUponAvonCouncil-None-None]",""
"failed","Thu Feb 01 01:12:06 GMT 2024","Thu Feb 01 01:12:07 GMT 2024","391","","","","","","Validate Council Output [CalderdaleCouncil-http://selenium:4444-local]",""
"passed","Thu Feb 01 01:12:45 GMT 2024","Thu Feb 01 01:12:47 GMT 2024","2123","","","","","","Validate Council Output [RhonddaCynonTaffCouncil-None-None]",""
"passed","Thu Feb 01 01:12:53 GMT 2024","Thu Feb 01 01:12:55 GMT 2024","1402","","","","","","Validate Council Output [StokeOnTrentCityCouncil-None-None]",""
"passed","Thu Feb 01 01:12:47 GMT 2024","Thu Feb 01 01:12:47 GMT 2024","574","","","","","","Validate Council Output [RushmoorCouncil-None-None]",""
"passed","Thu Feb 01 01:13:12 GMT 2024","Thu Feb 01 01:13:15 GMT 2024","3225","","","","","","Validate Council Output [WindsorAndMaidenheadCouncil-None-None]",""
"passed","Thu Feb 01 01:12:42 GMT 2024","Thu Feb 01 01:12:47 GMT 2024","4841","","","","","","Validate Council Output [NorthTynesideCouncil-None-None]",""
"failed","Thu Feb 01 01:12:49 GMT 2024","Thu Feb 01 01:12:49 GMT 2024","3","","","","","","Validate Council Output [SevenoaksDistrictCouncil-http://selenium:4444-local]",""
"passed","Thu Feb 01 01:12:06 GMT 2024","Thu Feb 01 01:12:08 GMT 2024","1402","","","","","","Validate Council Output [AylesburyValeCouncil-None-None]",""
"passed","Thu Feb 01 01:12:56 GMT 2024","Thu Feb 01 01:12:59 GMT 2024","2664","","","","","","Validate Council Output [TorbayCouncil-None-None]",""
"failed","Thu Feb 01 01:12:12 GMT 2024","Thu Feb 01 01:12:12 GMT 2024","2","","","","","","Validate Council Output [CastlepointDistrictCouncil-http://selenium:4444-local]",""
"failed","Thu Feb 01 01:12:26 GMT 2024","Thu Feb 01 01:12:26 GMT 2024","2","","","","","","Validate Council Output [HighPeakCouncil-http://selenium:4444-local]",""
"failed","Thu Feb 01 01:13:00 GMT 2024","Thu Feb 01 01:13:00 GMT 2024","2","","","","","","Validate Council Output [WakefieldCityCouncil-http://selenium:4444-local]",""
"failed","Thu Feb 01 01:12:52 GMT 2024","Thu Feb 01 01:12:52 GMT 2024","133","","","","","","Validate Council Output [StaffordshireMoorlandsDistrictCouncil-http://selenium:4444-local]",""
"passed","Thu Feb 01 01:12:33 GMT 2024","Thu Feb 01 01:12:34 GMT 2024","773","","","","","","Validate Council Output [NorthLanarkshireCouncil-None-None]",""
"failed","Thu Feb 01 01:12:40 GMT 2024","Thu Feb 01 01:12:40 GMT 2024","2","","","","","","Validate Council Output [HaltonBoroughCouncil-http://selenium:4444-local]",""
"failed","Thu Feb 01 01:12:17 GMT 2024","Thu Feb 01 01:12:17 GMT 2024","46","","","","","","Validate Council Output [BroxtoweBoroughCouncil-http://selenium:4444-local]",""
"passed","Thu Feb 01 01:15:04 GMT 2024","Thu Feb 01 01:15:13 GMT 2024","9189","","","","","","Validate Council Output [TestValleyBoroughCouncil-None-None]",""
"passed","Thu Feb 01 01:12:49 GMT 2024","Thu Feb 01 01:12:49 GMT 2024","650","","","","","","Validate Council Output [SouthGloucestershireCouncil-None-None]",""
"failed","Thu Feb 01 01:12:35 GMT 2024","Thu Feb 01 01:12:35 GMT 2024","47","","","","","","Validate Council Output [NorthWestLeicestershire-http://selenium:4444-local]",""
"passed","Thu Feb 01 01:13:00 GMT 2024","Thu Feb 01 01:13:01 GMT 2024","954","","","","","","Validate Council Output [WestLindseyDistrictCouncil-None-None]",""
"failed","Thu Feb 01 01:12:40 GMT 2024","Thu Feb 01 01:12:40 GMT 2024","3","","","","","","Validate Council Output [GuildfordCouncil-http://selenium:4444-local]",""
"failed","Thu Feb 01 01:12:08 GMT 2024","Thu Feb 01 01:12:08 GMT 2024","140","","","","","","Validate Council Output [BarnetCouncil-http://selenium:4444-local]",""
"failed","Thu Feb 01 01:12:27 GMT 2024","Thu Feb 01 01:12:27 GMT 2024","895","","","","","","Validate Council Output [MidSussexDistrictCouncil-None-None]",""
"failed","Thu Feb 01 01:12:28 GMT 2024","Thu Feb 01 01:12:28 GMT 2024","855","","","","","","Validate Council Output [NewarkAndSherwoodDC-None-None]",""
"passed","Thu Feb 01 01:12:20 GMT 2024","Thu Feb 01 01:12:21 GMT 2024","1102","","","","","","Validate Council Output [EastCambridgeshireCouncil-None-None]",""
"failed","Thu Feb 01 01:12:21 GMT 2024","Thu Feb 01 01:12:21 GMT 2024","140","","","","","","Validate Council Output [EastSuffolkCouncil-http://selenium:4444-local]",""
"passed","Thu Feb 01 01:12:07 GMT 2024","Thu Feb 01 01:12:08 GMT 2024","889","","","","","","Validate Council Output [CannockChaseDistrictCouncil-None-None]",""
"failed","Thu Feb 01 01:13:06 GMT 2024","Thu Feb 01 01:13:06 GMT 2024","48","","","","","","Validate Council Output [WelhatCouncil-None-None]",""
"passed","Thu Feb 01 01:12:47 GMT 2024","Thu Feb 01 01:12:55 GMT 2024","7123","","","","","","Validate Council Output [SomersetCouncil-None-None]",""
"passed","Thu Feb 01 01:12:23 GMT 2024","Thu Feb 01 01:12:26 GMT 2024","3221","","","","","","Validate Council Output [HarrogateBoroughCouncil-None-None]",""
"passed","Thu Feb 01 01:12:08 GMT 2024","Thu Feb 01 01:12:12 GMT 2024","3970","","","","","","Validate Council Output [CardiffCouncil-None-None]",""
"passed","Thu Feb 01 01:12:47 GMT 2024","Thu Feb 01 01:12:49 GMT 2024","1493","","","","","","Validate Council Output [SalfordCityCouncil-None-None]",""
"failed","Thu Feb 01 01:12:18 GMT 2024","Thu Feb 01 01:12:19 GMT 2024","47","","","","","","Validate Council Output [LeedsCityCouncil-http://selenium:4444-local]",""
"passed","Thu Feb 01 01:12:55 GMT 2024","Thu Feb 01 01:12:57 GMT 2024","2266","","","","","","Validate Council Output [TonbridgeAndMallingBC-None-None]",""
"passed","Thu Feb 01 01:12:14 GMT 2024","Thu Feb 01 01:12:17 GMT 2024","3102","","","","","","Validate Council Output [CheshireEastCouncil-None-None]",""
"passed","Thu Feb 01 01:12:08 GMT 2024","Thu Feb 01 01:12:09 GMT 2024","1224","","","","","","Validate Council Output [BarnsleyMBCouncil-None-None]",""
"failed","Thu Feb 01 01:12:26 GMT 2024","Thu Feb 01 01:12:26 GMT 2024","956","","","","","","Validate Council Output [MertonCouncil-None-None]",""
"passed","Thu Feb 01 01:12:58 GMT 2024","Thu Feb 01 01:12:59 GMT 2024","990","","","","","","Validate Council Output [WarwickDistrictCouncil-None-None]",""
"passed","Thu Feb 01 01:12:41 GMT 2024","Thu Feb 01 01:12:42 GMT 2024","1084","","","","","","Validate Council Output [NorthSomersetCouncil-None-None]",""
"failed","Thu Feb 01 01:12:47 GMT 2024","Thu Feb 01 01:12:47 GMT 2024","53","","","","","","Validate Council Output [RushcliffeBoroughCouncil-http://selenium:4444-local]",""
"passed","Thu Feb 01 01:12:50 GMT 2024","Thu Feb 01 01:12:53 GMT 2024","3281","","","","","","Validate Council Output [SouthOxfordshireCouncil-None-None]",""
"passed","Thu Feb 01 01:13:05 GMT 2024","Thu Feb 01 01:13:07 GMT 2024","2119","","","","","","Validate Council Output [WealdenDistrictCouncil-None-None]",""
"passed","Thu Feb 01 01:12:21 GMT 2024","Thu Feb 01 01:12:22 GMT 2024","1176","","","","","","Validate Council Output [EnvironmentFirst-None-None]",""
"passed","Thu Feb 01 01:12:57 GMT 2024","Thu Feb 01 01:13:00 GMT 2024","2999","","","","","","Validate Council Output [TorridgeDistrictCouncil-None-None]",""
"passed","Thu Feb 01 01:12:36 GMT 2024","Thu Feb 01 01:12:37 GMT 2024","1304","","","","","","Validate Council Output [GedlingBoroughCouncil-None-None]",""
"passed","Thu Feb 01 01:12:28 GMT 2024","Thu Feb 01 01:12:37 GMT 2024","8382","","","","","","Validate Council Output [NewcastleCityCouncil-None-None]",""
"failed","Thu Feb 01 01:12:21 GMT 2024","Thu Feb 01 01:12:21 GMT 2024","136","","","","","","Validate Council Output [EastLindseyDistrictCouncil-http://selenium:4444-local]",""
"passed","Thu Feb 01 01:12:30 GMT 2024","Thu Feb 01 01:12:35 GMT 2024","4942","","","","","","Validate Council Output [LancasterCityCouncil-None-None]",""
"passed","Thu Feb 01 01:12:15 GMT 2024","Thu Feb 01 01:12:16 GMT 2024","703","","","","","","Validate Council Output [BCPCouncil-None-None]",""
"passed","Thu Feb 01 01:12:17 GMT 2024","Thu Feb 01 01:12:19 GMT 2024","1598","","","","","","Validate Council Output [BuryCouncil-None-None]",""
"failed","Thu Feb 01 01:12:45 GMT 2024","Thu Feb 01 01:12:45 GMT 2024","2","","","","","","Validate Council Output [ReigateAndBansteadBoroughCouncil-http://selenium:4444-local]",""
"passed","Thu Feb 01 01:12:37 GMT 2024","Thu Feb 01 01:12:41 GMT 2024","3805","","","","","","Validate Council Output [NorthNorthamptonshireCouncil-None-None]",""
"passed","Thu Feb 01 01:12:59 GMT 2024","Thu Feb 01 01:13:06 GMT 2024","6841","","","","","","Validate Council Output [WaverleyBoroughCouncil-None-None]",""
"passed","Thu Feb 01 01:12:27 GMT 2024","Thu Feb 01 01:12:28 GMT 2024","1123","","","","","","Validate Council Output [MaldonDistrictCouncil-None-None]",""
"passed","Thu Feb 01 01:12:14 GMT 2024","Thu Feb 01 01:12:15 GMT 2024","1330","","","","","","Validate Council Output [DoncasterCouncil-None-None]",""
"passed","Thu Feb 01 01:12:19 GMT 2024","Thu Feb 01 01:12:19 GMT 2024","715","","","","","","Validate Council Output [LisburnCastlereaghCityCouncil-None-None]",""
"failed","Thu Feb 01 01:13:01 GMT 2024","Thu Feb 01 01:13:01 GMT 2024","44","","","","","","Validate Council Output [WestLothianCouncil-http://selenium:4444-local]",""
"failed","Thu Feb 01 01:12:36 GMT 2024","Thu Feb 01 01:12:36 GMT 2024","131","","","","","","Validate Council Output [GatesheadCouncil-http://selenium:4444-local]",""
"passed","Thu Feb 01 01:13:04 GMT 2024","Thu Feb 01 01:13:12 GMT 2024","8037","","","","","","Validate Council Output [WiltshireCouncil-None-None]",""
"failed","Thu Feb 01 01:12:12 GMT 2024","Thu Feb 01 01:12:17 GMT 2024","4717","","","","","","Validate Council Output [BromleyBoroughCouncil-http://selenium:4444-local]",""
"passed","Thu Feb 01 01:12:47 GMT 2024","Thu Feb 01 01:12:49 GMT 2024","1660","","","","","","Validate Council Output [SouthCambridgeshireCouncil-None-None]",""
"passed","Thu Feb 01 01:12:15 GMT 2024","Thu Feb 01 01:12:15 GMT 2024","633","","","","","","Validate Council Output [BathAndNorthEastSomersetCouncil-None-None]",""
"failed","Thu Feb 01 01:12:27 GMT 2024","Thu Feb 01 01:12:28 GMT 2024","44","","","","","","Validate Council Output [NeathPortTalbotCouncil-http://selenium:4444-local]",""
"passed","Thu Feb 01 01:12:09 GMT 2024","Thu Feb 01 01:12:15 GMT 2024","5718","","","","","","Validate Council Output [BasingstokeCouncil-None-None]",""
"failed","Thu Feb 01 01:12:52 GMT 2024","Thu Feb 01 01:12:53 GMT 2024","1039","","","","","","Validate Council Output [SwaleBoroughCouncil-None-None]",""
"failed","Thu Feb 01 01:12:26 GMT 2024","Thu Feb 01 01:12:26 GMT 2024","3","","","","","","Validate Council Output [MidAndEastAntrimBoroughCouncil-http://selenium:4444-local]",""
"failed","Thu Feb 01 01:12:36 GMT 2024","Thu Feb 01 01:12:36 GMT 2024","2","","","","","","Validate Council Output [ForestOfDeanDistrictCouncil-http://selenium:4444-local]",""
"passed","Thu Feb 01 01:12:19 GMT 2024","Thu Feb 01 01:12:19 GMT 2024","726","","","","","","Validate Council Output [EastDevonDC-None-None]",""
"failed","Thu Feb 01 01:12:13 GMT 2024","Thu Feb 01 01:12:14 GMT 2024","800","","","","","","Validate Council Output [ChelmsfordCityCouncil-http://selenium:4444-local]",""
"failed","Thu Feb 01 01:12:21 GMT 2024","Thu Feb 01 01:12:21 GMT 2024","2","","","","","","Validate Council Output [EastRidingCouncil-http://selenium:4444-local]",""
"passed","Thu Feb 01 01:12:16 GMT 2024","Thu Feb 01 01:12:18 GMT 2024","2330","","","","","","Validate Council Output [BedfordshireCouncil-None-None]",""
"failed","Thu Feb 01 01:12:39 GMT 2024","Thu Feb 01 01:12:39 GMT 2024","2","","","","","","Validate Council Output [NorthEastLincs-None-None]",""
"failed","Thu Feb 01 01:12:06 GMT 2024","Thu Feb 01 01:12:07 GMT 2024","82","","","","","","Validate Council Output [BoltonCouncil-http://selenium:4444-local]",""
"failed","Thu Feb 01 01:12:29 GMT 2024","Thu Feb 01 01:12:30 GMT 2024","1725","","","","","","Validate Council Output [KingstonUponThamesCouncil-None-None]",""
"failed","Thu Feb 01 01:12:53 GMT 2024","Thu Feb 01 01:15:04 GMT 2024","130465","","","","","","Validate Council Output [TamesideMBCouncil-None-None]",""
"failed","Thu Feb 01 01:12:47 GMT 2024","Thu Feb 01 01:12:50 GMT 2024","2588","","","","","","Validate Council Output [SouthNorfolkCouncil-None-None]",""
"passed","Thu Feb 01 01:12:37 GMT 2024","Thu Feb 01 01:12:39 GMT 2024","2356","","","","","","Validate Council Output [NewportCityCouncil-None-None]",""
"failed","Thu Feb 01 01:12:07 GMT 2024","Thu Feb 01 01:12:07 GMT 2024","3","","","","","","Validate Council Output [BrightonandHoveCityCouncil-http://selenium:4444-local]",""
"failed","Thu Feb 01 01:12:43 GMT 2024","Thu Feb 01 01:12:43 GMT 2024","52","","","","","","Validate Council Output [PortsmouthCityCouncil-http://selenium:4444-local]",""
"passed","Thu Feb 01 01:12:07 GMT 2024","Thu Feb 01 01:12:09 GMT 2024","1664","","","","","","Validate Council Output [CrawleyBoroughCouncil-None-None]",""
"passed","Thu Feb 01 01:13:06 GMT 2024","Thu Feb 01 01:13:07 GMT 2024","540","","","","","","Validate Council Output [YorkCouncil-None-None]",""
"passed","Thu Feb 01 01:12:39 GMT 2024","Thu Feb 01 01:12:44 GMT 2024","5143","","","","","","Validate Council Output [NorthKestevenDistrictCouncil-None-None]",""
"passed","Thu Feb 01 01:12:12 GMT 2024","Thu Feb 01 01:12:13 GMT 2024","1492","","","","","","Validate Council Output [CharnwoodBoroughCouncil-None-None]",""
