"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 07 01:06:30 GMT 2024","Wed Feb 07 01:06:32 GMT 2024","1579","","","","","","Validate Council Output [EastleighBoroughCouncil-None-None]",""
"failed","Wed Feb 07 01:07:34 GMT 2024","Wed Feb 07 01:07:34 GMT 2024","66","","","","","","Validate Council Output [WestLothianCouncil-http://selenium:4444-local]",""
"passed","Wed Feb 07 01:06:38 GMT 2024","Wed Feb 07 01:06:39 GMT 2024","973","","","","","","Validate Council Output [BathAndNorthEastSomersetCouncil-None-None]",""
"failed","Wed Feb 07 01:06:35 GMT 2024","Wed Feb 07 01:06:38 GMT 2024","2814","","","","","","Validate Council Output [LondonBoroughHounslow-None-None]",""
"passed","Wed Feb 07 01:07:34 GMT 2024","Wed Feb 07 01:07:38 GMT 2024","3840","","","","","","Validate Council Output [WiganBoroughCouncil-None-None]",""
"passed","Wed Feb 07 01:07:07 GMT 2024","Wed Feb 07 01:07:16 GMT 2024","8713","","","","","","Validate Council Output [SomersetCouncil-None-None]",""
"failed","Wed Feb 07 01:06:59 GMT 2024","Wed Feb 07 01:06:59 GMT 2024","141","","","","","","Validate Council Output [NorthWestLeicestershire-http://selenium:4444-local]",""
"failed","Wed Feb 07 01:06:17 GMT 2024","Wed Feb 07 01:06:17 GMT 2024","108","","","","","","Validate Council Output [BlackburnCouncil-http://selenium:4444-local]",""
"passed","Wed Feb 07 01:06:17 GMT 2024","Wed Feb 07 01:06:21 GMT 2024","3799","","","","","","Validate Council Output [AylesburyValeCouncil-None-None]",""
"passed","Wed Feb 07 01:06:18 GMT 2024","Wed Feb 07 01:06:20 GMT 2024","1830","","","","","","Validate Council Output [CrawleyBoroughCouncil-None-None]",""
"passed","Wed Feb 07 01:07:07 GMT 2024","Wed Feb 07 01:07:10 GMT 2024","3353","","","","","","Validate Council Output [SouthOxfordshireCouncil-None-None]",""
"passed","Wed Feb 07 01:06:44 GMT 2024","Wed Feb 07 01:06:58 GMT 2024","13545","","","","","","Validate Council Output [NewcastleCityCouncil-None-None]",""
"passed","Wed Feb 07 01:07:14 GMT 2024","Wed Feb 07 01:07:15 GMT 2024","1644","","","","","","Validate Council Output [StratfordUponAvonCouncil-None-None]",""
"failed","Wed Feb 07 01:07:10 GMT 2024","Wed Feb 07 01:07:11 GMT 2024","628","","","","","","Validate Council Output [SouthTynesideCouncil-None-None]",""
"passed","Wed Feb 07 01:06:53 GMT 2024","Wed Feb 07 01:06:54 GMT 2024","1200","","","","","","Validate Council Output [NorthSomersetCouncil-None-None]",""
"passed","Wed Feb 07 01:07:33 GMT 2024","Wed Feb 07 01:07:34 GMT 2024","1186","","","","","","Validate Council Output [WestLindseyDistrictCouncil-None-None]",""
"failed","Wed Feb 07 01:06:23 GMT 2024","Wed Feb 07 01:06:24 GMT 2024","782","","","","","","Validate Council Output [BromleyBoroughCouncil-http://selenium:4444-local]",""
"failed","Wed Feb 07 01:06:24 GMT 2024","Wed Feb 07 01:06:24 GMT 2024","3","","","","","","Validate Council Output [BuckinghamshireCouncil-http://selenium:4444-local]",""
"passed","Wed Feb 07 01:06:18 GMT 2024","Wed Feb 07 01:06:19 GMT 2024","1224","","","","","","Validate Council Output [CannockChaseDistrictCouncil-None-None]",""
"passed","Wed Feb 07 01:06:45 GMT 2024","Wed Feb 07 01:06:46 GMT 2024","961","","","","","","Validate Council Output [LisburnCastlereaghCityCouncil-None-None]",""
"failed","Wed Feb 07 01:06:42 GMT 2024","Wed Feb 07 01:06:42 GMT 2024","2","","","","","","Validate Council Output [MidAndEastAntrimBoroughCouncil-http://selenium:4444-local]",""
"passed","Wed Feb 07 01:07:25 GMT 2024","Wed Feb 07 01:07:31 GMT 2024","6807","","","","","","Validate Council Output [WaverleyBoroughCouncil-None-None]",""
"failed","Wed Feb 07 01:06:59 GMT 2024","Wed Feb 07 01:06:59 GMT 2024","70","","","","","","Validate Council Output [NorthumberlandCouncil-http://selenium:4444-local]",""
"failed","Wed Feb 07 01:06:53 GMT 2024","Wed Feb 07 01:06:53 GMT 2024","3","","","","","","Validate Council Output [HaltonBoroughCouncil-http://selenium:4444-local]",""
"passed","Wed Feb 07 01:07:36 GMT 2024","Wed Feb 07 01:07:39 GMT 2024","3046","","","","","","Validate Council Output [WindsorAndMaidenheadCouncil-None-None]",""
"failed","Wed Feb 07 01:06:42 GMT 2024","Wed Feb 07 01:06:42 GMT 2024","3","","","","","","Validate Council Output [BexleyCouncil-http://selenium:4444-local]",""
"failed","Wed Feb 07 01:06:38 GMT 2024","Wed Feb 07 01:06:39 GMT 2024","1126","","","","","","Validate Council Output [HuntingdonDistrictCouncil-None-None]",""
"failed","Wed Feb 07 01:06:38 GMT 2024","Wed Feb 07 01:06:38 GMT 2024","3","","","","","","Validate Council Output [HighPeakCouncil-http://selenium:4444-local]",""
"failed","Wed Feb 07 01:07:12 GMT 2024","Wed Feb 07 01:07:14 GMT 2024","1386","","","","","","Validate Council Output [SouthNorfolkCouncil-None-None]",""
"failed","Wed Feb 07 01:07:15 GMT 2024","Wed Feb 07 01:07:21 GMT 2024","5228","","","","","","Validate Council Output [SwaleBoroughCouncil-None-None]",""
"failed","Wed Feb 07 01:06:32 GMT 2024","Wed Feb 07 01:06:32 GMT 2024","56","","","","","","Validate Council Output [EastLindseyDistrictCouncil-http://selenium:4444-local]",""
"passed","Wed Feb 07 01:06:49 GMT 2024","Wed Feb 07 01:06:50 GMT 2024","1164","","","","","","Validate Council Output [GedlingBoroughCouncil-None-None]",""
"passed","Wed Feb 07 01:07:30 GMT 2024","Wed Feb 07 01:07:36 GMT 2024","5708","","","","","","Validate Council Output [ValeofWhiteHorseCouncil-None-None]",""
"passed","Wed Feb 07 01:07:23 GMT 2024","Wed Feb 07 01:07:25 GMT 2024","1120","","","","","","Validate Council Output [WarwickDistrictCouncil-None-None]",""
"passed","Wed Feb 07 01:06:31 GMT 2024","Wed Feb 07 01:06:33 GMT 2024","1294","","","","","","Validate Council Output [EastCambridgeshireCouncil-None-None]",""
"passed","Wed Feb 07 01:06:45 GMT 2024","Wed Feb 07 01:06:49 GMT 2024","4237","","","","","","Validate Council Output [FenlandDistrictCouncil-None-None]",""
"passed","Wed Feb 07 01:06:39 GMT 2024","Wed Feb 07 01:06:40 GMT 2024","709","","","","","","Validate Council Output [BCPCouncil-None-None]",""
"passed","Wed Feb 07 01:07:06 GMT 2024","Wed Feb 07 01:07:12 GMT 2024","5812","","","","","","Validate Council Output [RugbyBoroughCouncil-None-None]",""
"passed","Wed Feb 07 01:07:15 GMT 2024","Wed Feb 07 01:07:16 GMT 2024","1443","","","","","","Validate Council Output [StokeOnTrentCityCouncil-None-None]",""
"passed","Wed Feb 07 01:07:39 GMT 2024","Wed Feb 07 01:07:44 GMT 2024","4504","","","","","","Validate Council Output [WokingBoroughCouncil-None-None]",""
"passed","Wed Feb 07 01:06:59 GMT 2024","Wed Feb 07 01:07:00 GMT 2024","603","","","","","","Validate Council Output [RushmoorCouncil-None-None]",""
"passed","Wed Feb 07 01:09:26 GMT 2024","Wed Feb 07 01:09:28 GMT 2024","2063","","","","","","Validate Council Output [TorbayCouncil-None-None]",""
"passed","Wed Feb 07 01:06:40 GMT 2024","Wed Feb 07 01:06:42 GMT 2024","2455","","","","","","Validate Council Output [BedfordshireCouncil-None-None]",""
"passed","Wed Feb 07 01:07:21 GMT 2024","Wed Feb 07 01:07:30 GMT 2024","9512","","","","","","Validate Council Output [TestValleyBoroughCouncil-None-None]",""
"failed","Wed Feb 07 01:06:43 GMT 2024","Wed Feb 07 01:06:43 GMT 2024","59","","","","","","Validate Council Output [NeathPortTalbotCouncil-http://selenium:4444-local]",""
"failed","Wed Feb 07 01:07:16 GMT 2024","Wed Feb 07 01:07:16 GMT 2024","142","","","","","","Validate Council Output [StaffordshireMoorlandsDistrictCouncil-http://selenium:4444-local]",""
"passed","Wed Feb 07 01:06:22 GMT 2024","Wed Feb 07 01:06:38 GMT 2024","16142","","","","","","Validate Council Output [BasingstokeCouncil-None-None]",""
"failed","Wed Feb 07 01:07:16 GMT 2024","Wed Feb 07 01:07:17 GMT 2024","858","","","","","","Validate Council Output [StHelensBC-None-None]",""
"passed","Wed Feb 07 01:07:51 GMT 2024","Wed Feb 07 01:07:52 GMT 2024","1211","","","","","","Validate Council Output [ReadingBoroughCouncil-None-None]",""
"passed","Wed Feb 07 01:07:12 GMT 2024","Wed Feb 07 01:07:12 GMT 2024","789","","","","","","Validate Council Output [SouthLanarkshireCouncil-None-None]",""
"failed","Wed Feb 07 01:06:43 GMT 2024","Wed Feb 07 01:06:44 GMT 2024","1062","","","","","","Validate Council Output [NewarkAndSherwoodDC-None-None]",""
"passed","Wed Feb 07 01:07:00 GMT 2024","Wed Feb 07 01:07:03 GMT 2024","2382","","","","","","Validate Council Output [SheffieldCityCouncil-None-None]",""
"passed","Wed Feb 07 01:07:31 GMT 2024","Wed Feb 07 01:07:33 GMT 2024","1578","","","","","","Validate Council Output [WealdenDistrictCouncil-None-None]",""
"passed","Wed Feb 07 01:06:53 GMT 2024","Wed Feb 07 01:06:56 GMT 2024","3498","","","","","","Validate Council Output [NottinghamCityCouncil-None-None]",""
"passed","Wed Feb 07 01:08:32 GMT 2024","Wed Feb 07 01:08:32 GMT 2024","583","","","","","","Validate Council Output [YorkCouncil-None-None]",""
