"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 18 01:14:24 GMT 2024","Thu Jan 18 01:14:33 GMT 2024","9310","","","","","","Validate Council Output [TestValleyBoroughCouncil-None-None]",""
"passed","Thu Jan 18 01:13:31 GMT 2024","Thu Jan 18 01:13:32 GMT 2024","881","","","","","","Validate Council Output [AylesburyValeCouncil-None-None]",""
"passed","Thu Jan 18 01:14:14 GMT 2024","Thu Jan 18 01:14:17 GMT 2024","3238","","","","","","Validate Council Output [SouthOxfordshireCouncil-None-None]",""
"failed","Thu Jan 18 01:13:42 GMT 2024","Thu Jan 18 01:13:42 GMT 2024","83","","","","","","Validate Council Output [BroxtoweBoroughCouncil-http://selenium:4444-local]",""
"passed","Thu Jan 18 01:13:32 GMT 2024","Thu Jan 18 01:13:34 GMT 2024","1921","","","","","","Validate Council Output [CrawleyBoroughCouncil-None-None]",""
"passed","Thu Jan 18 01:13:46 GMT 2024","Thu Jan 18 01:13:47 GMT 2024","1119","","","","","","Validate Council Output [EnvironmentFirst-None-None]",""
"passed","Thu Jan 18 01:13:33 GMT 2024","Thu Jan 18 01:13:34 GMT 2024","1082","","","","","","Validate Council Output [BarnsleyMBCouncil-None-None]",""
"failed","Thu Jan 18 01:14:07 GMT 2024","Thu Jan 18 01:14:07 GMT 2024","78","","","","","","Validate Council Output [NorthWestLeicestershire-http://selenium:4444-local]",""
"passed","Thu Jan 18 01:14:05 GMT 2024","Thu Jan 18 01:14:06 GMT 2024","1184","","","","","","Validate Council Output [NorthSomersetCouncil-None-None]",""
"failed","Thu Jan 18 01:15:41 GMT 2024","Thu Jan 18 01:15:41 GMT 2024","81","","","","","","Validate Council Output [PortsmouthCityCouncil-http://selenium:4444-local]",""
"failed","Thu Jan 18 01:14:40 GMT 2024","Thu Jan 18 01:14:40 GMT 2024","3","","","","","","Validate Council Output [WakefieldCityCouncil-http://selenium:4444-local]",""
"failed","Thu Jan 18 01:13:37 GMT 2024","Thu Jan 18 01:13:42 GMT 2024","4393","","","","","","Validate Council Output [BromleyBoroughCouncil-http://selenium:4444-local]",""
"failed","Thu Jan 18 01:14:42 GMT 2024","Thu Jan 18 01:14:42 GMT 2024","2","","","","","","Validate Council Output [WestSuffolkCouncil-http://selenium:4444-local]",""
"passed","Thu Jan 18 01:13:54 GMT 2024","Thu Jan 18 01:14:02 GMT 2024","7574","","","","","","Validate Council Output [NorthKestevenDistrictCouncil-None-None]",""
"failed","Thu Jan 18 01:13:50 GMT 2024","Thu Jan 18 01:13:50 GMT 2024","2","","","","","","Validate Council Output [MiltonKeynesCityCouncil-None-None]",""
"passed","Thu Jan 18 01:14:14 GMT 2024","Thu Jan 18 01:14:20 GMT 2024","5742","","","","","","Validate Council Output [SomersetCouncil-None-None]",""
"failed","Thu Jan 18 01:13:54 GMT 2024","Thu Jan 18 01:13:54 GMT 2024","2","","","","","","Validate Council Output [NorthEastLincs-None-None]",""
"passed","Thu Jan 18 01:15:41 GMT 2024","Thu Jan 18 01:15:42 GMT 2024","510","","","","","","Validate Council Output [ReadingBoroughCouncil-None-None]",""
"passed","Thu Jan 18 01:14:07 GMT 2024","Thu Jan 18 01:14:10 GMT 2024","2696","","","","","","Validate Council Output [SheffieldCityCouncil-None-None]",""
"passed","Thu Jan 18 01:13:42 GMT 2024","Thu Jan 18 01:13:45 GMT 2024","2811","","","","","","Validate Council Output [HarrogateBoroughCouncil-None-None]",""
"failed","Thu Jan 18 01:13:50 GMT 2024","Thu Jan 18 01:13:51 GMT 2024","1630","","","","","","Validate Council Output [LondonBoroughRedbridge-http://selenium:4444-local]",""
"passed","Thu Jan 18 01:14:31 GMT 2024","Thu Jan 18 01:14:37 GMT 2024","5937","","","","","","Validate Council Output [TorridgeDistrictCouncil-None-None]",""
"passed","Thu Jan 18 01:14:40 GMT 2024","Thu Jan 18 01:14:41 GMT 2024","1636","","","","","","Validate Council Output [WealdenDistrictCouncil-None-None]",""
"failed","Thu Jan 18 01:13:54 GMT 2024","Thu Jan 18 01:13:54 GMT 2024","82","","","","","","Validate Council Output [NorthEastDerbyshireDistrictCouncil-http://selenium:4444-local]",""
"passed","Thu Jan 18 01:13:47 GMT 2024","Thu Jan 18 01:13:50 GMT 2024","2844","","","","","","Validate Council Output [ErewashBoroughCouncil-None-None]",""
"passed","Thu Jan 18 01:14:42 GMT 2024","Thu Jan 18 01:14:45 GMT 2024","3257","","","","","","Validate Council Output [WiganBoroughCouncil-None-None]",""
"passed","Thu Jan 18 01:13:47 GMT 2024","Thu Jan 18 01:13:53 GMT 2024","5256","","","","","","Validate Council Output [LancasterCityCouncil-None-None]",""
"passed","Thu Jan 18 01:13:31 GMT 2024","Thu Jan 18 01:13:32 GMT 2024","829","","","","","","Validate Council Output [ConwyCountyBorough-None-None]",""
"passed","Thu Jan 18 01:13:44 GMT 2024","Thu Jan 18 01:13:44 GMT 2024","601","","","","","","Validate Council Output [EastDevonDC-None-None]",""
"passed","Thu Jan 18 01:13:59 GMT 2024","Thu Jan 18 01:14:00 GMT 2024","1212","","","","","","Validate Council Output [GedlingBoroughCouncil-None-None]",""
"passed","Thu Jan 18 01:14:03 GMT 2024","Thu Jan 18 01:14:05 GMT 2024","1400","","","","","","Validate Council Output [NorthNorthamptonshireCouncil-None-None]",""
"failed","Thu Jan 18 01:13:31 GMT 2024","Thu Jan 18 01:13:32 GMT 2024","103","","","","","","Validate Council Output [BlackburnCouncil-http://selenium:4444-local]",""
"passed","Thu Jan 18 01:14:00 GMT 2024","Thu Jan 18 01:14:03 GMT 2024","3132","","","","","","Validate Council Output [NewportCityCouncil-None-None]",""
"failed","Thu Jan 18 01:14:02 GMT 2024","Thu Jan 18 01:14:02 GMT 2024","3","","","","","","Validate Council Output [GuildfordCouncil-http://selenium:4444-local]",""
"failed","Thu Jan 18 01:13:46 GMT 2024","Thu Jan 18 01:13:46 GMT 2024","3","","","","","","Validate Council Output [EastRidingCouncil-http://selenium:4444-local]",""
"passed","Thu Jan 18 01:13:42 GMT 2024","Thu Jan 18 01:13:45 GMT 2024","2969","","","","","","Validate Council Output [DurhamCouncil-None-None]",""
"failed","Thu Jan 18 01:13:45 GMT 2024","Thu Jan 18 01:13:45 GMT 2024","2","","","","","","Validate Council Output [HighPeakCouncil-http://selenium:4444-local]",""
"passed","Thu Jan 18 01:14:08 GMT 2024","Thu Jan 18 01:14:28 GMT 2024","19498","","","","","","Validate Council Output [RugbyBoroughCouncil-None-None]",""
"passed","Thu Jan 18 01:13:36 GMT 2024","Thu Jan 18 01:13:36 GMT 2024","724","","","","","","Validate Council Output [BathAndNorthEastSomersetCouncil-None-None]",""
"failed","Thu Jan 18 01:13:34 GMT 2024","Thu Jan 18 01:13:39 GMT 2024","4597","","","","","","Validate Council Output [CroydonCouncil-None-None]",""
"passed","Thu Jan 18 01:14:40 GMT 2024","Thu Jan 18 01:14:52 GMT 2024","11614","","","","","","Validate Council Output [WaverleyBoroughCouncil-None-None]",""
"passed","Thu Jan 18 01:13:32 GMT 2024","Thu Jan 18 01:13:37 GMT 2024","5428","","","","","","Validate Council Output [BristolCityCouncil-None-None]",""
"failed","Thu Jan 18 01:14:23 GMT 2024","Thu Jan 18 01:14:23 GMT 2024","569","","","","","","Validate Council Output [StokeOnTrentCityCouncil-None-None]",""
"passed","Thu Jan 18 01:13:41 GMT 2024","Thu Jan 18 01:13:42 GMT 2024","979","","","","","","Validate Council Output [DorsetCouncil-None-None]",""
"failed","Thu Jan 18 01:13:42 GMT 2024","Thu Jan 18 01:13:42 GMT 2024","2","","","","","","Validate Council Output [BuckinghamshireCouncil-http://selenium:4444-local]",""
"passed","Thu Jan 18 01:13:52 GMT 2024","Thu Jan 18 01:13:53 GMT 2024","1048","","","","","","Validate Council Output [MalvernHillsDC-None-None]",""
"failed","Thu Jan 18 01:13:32 GMT 2024","Thu Jan 18 01:13:32 GMT 2024","2","","","","","","Validate Council Output [BrightonandHoveCityCouncil-http://selenium:4444-local]",""
"passed","Thu Jan 18 01:14:34 GMT 2024","Thu Jan 18 01:14:40 GMT 2024","5290","","","","","","Validate Council Output [ValeofWhiteHorseCouncil-None-None]",""
"passed","Thu Jan 18 01:13:34 GMT 2024","Thu Jan 18 01:13:36 GMT 2024","1628","","","","","","Validate Council Output [BasingstokeCouncil-None-None]",""
"failed","Thu Jan 18 01:13:50 GMT 2024","Thu Jan 18 01:13:50 GMT 2024","71","","","","","","Validate Council Output [NeathPortTalbotCouncil-http://selenium:4444-local]",""
"passed","Thu Jan 18 01:13:36 GMT 2024","Thu Jan 18 01:13:37 GMT 2024","810","","","","","","Validate Council Output [BCPCouncil-None-None]",""
"passed","Thu Jan 18 01:13:45 GMT 2024","Thu Jan 18 01:13:46 GMT 2024","1326","","","","","","Validate Council Output [EastCambridgeshireCouncil-None-None]",""
"failed","Thu Jan 18 01:14:41 GMT 2024","Thu Jan 18 01:14:41 GMT 2024","72","","","","","","Validate Council Output [WelhatCouncil-None-None]",""
"failed","Thu Jan 18 01:14:05 GMT 2024","Thu Jan 18 01:14:05 GMT 2024","2","","","","","","Validate Council Output [ReigateAndBansteadBoroughCouncil-http://selenium:4444-local]",""
"failed","Thu Jan 18 01:14:10 GMT 2024","Thu Jan 18 01:14:14 GMT 2024","3858","","","","","","Validate Council Output [SouthNorfolkCouncil-None-None]",""
"passed","Thu Jan 18 01:14:10 GMT 2024","Thu Jan 18 01:14:10 GMT 2024","593","","","","","","Validate Council Output [SouthLanarkshireCouncil-None-None]",""
"passed","Thu Jan 18 01:14:02 GMT 2024","Thu Jan 18 01:14:06 GMT 2024","3369","","","","","","Validate Council Output [NottinghamCityCouncil-None-None]",""
"passed","Thu Jan 18 01:13:40 GMT 2024","Thu Jan 18 01:13:42 GMT 2024","2139","","","","","","Validate Council Output [HaringeyCouncil-None-None]",""
