"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 06 01:08:16 GMT 2024","Tue Feb 06 01:08:19 GMT 2024","2765","","","","","","Validate Council Output [CrawleyBoroughCouncil-None-None]",""
"passed","Tue Feb 06 01:09:07 GMT 2024","Tue Feb 06 01:09:17 GMT 2024","10419","","","","","","Validate Council Output [TestValleyBoroughCouncil-None-None]",""
"failed","Tue Feb 06 01:08:41 GMT 2024","Tue Feb 06 01:08:43 GMT 2024","1651","","","","","","Validate Council Output [HuntingdonDistrictCouncil-None-None]",""
"failed","Tue Feb 06 01:08:43 GMT 2024","Tue Feb 06 01:08:44 GMT 2024","899","","","","","","Validate Council Output [KingstonUponThamesCouncil-None-None]",""
"passed","Tue Feb 06 01:08:55 GMT 2024","Tue Feb 06 01:08:58 GMT 2024","3220","","","","","","Validate Council Output [OldhamCouncil-None-None]",""
"passed","Tue Feb 06 01:09:37 GMT 2024","Tue Feb 06 01:09:40 GMT 2024","3299","","","","","","Validate Council Output [WindsorAndMaidenheadCouncil-None-None]",""
"passed","Tue Feb 06 01:08:44 GMT 2024","Tue Feb 06 01:08:52 GMT 2024","7744","","","","","","Validate Council Output [LancasterCityCouncil-None-None]",""
"passed","Tue Feb 06 01:08:26 GMT 2024","Tue Feb 06 01:08:42 GMT 2024","16158","","","","","","Validate Council Output [ChorleyCouncil-http://selenium:4444-local]",""
"passed","Tue Feb 06 01:08:27 GMT 2024","Tue Feb 06 01:08:29 GMT 2024","1954","","","","","","Validate Council Output [EastleighBoroughCouncil-None-None]",""
"passed","Tue Feb 06 01:08:34 GMT 2024","Tue Feb 06 01:08:37 GMT 2024","2779","","","","","","Validate Council Output [HaringeyCouncil-None-None]",""
"failed","Tue Feb 06 01:08:37 GMT 2024","Tue Feb 06 01:08:37 GMT 2024","2","","","","","","Validate Council Output [MiltonKeynesCityCouncil-None-None]",""
"passed","Tue Feb 06 01:08:55 GMT 2024","Tue Feb 06 01:08:57 GMT 2024","2060","","","","","","Validate Council Output [SalfordCityCouncil-None-None]",""
"passed","Tue Feb 06 01:08:27 GMT 2024","Tue Feb 06 01:08:29 GMT 2024","1537","","","","","","Validate Council Output [DorsetCouncil-None-None]",""
