"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Jan 20 01:13:31 GMT 2024","Sat Jan 20 01:13:35 GMT 2024","4771","","","","","","Validate Council Output [MertonCouncil-None-None]",""
"failed","Sat Jan 20 01:13:35 GMT 2024","Sat Jan 20 01:13:35 GMT 2024","67","","","","","","Validate Council Output [NorthNorfolkDistrictCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 20 01:13:36 GMT 2024","Sat Jan 20 01:13:37 GMT 2024","760","","","","","","Validate Council Output [NorthLanarkshireCouncil-None-None]",""
"passed","Sat Jan 20 01:13:08 GMT 2024","Sat Jan 20 01:13:09 GMT 2024","1350","","","","","","Validate Council Output [DoncasterCouncil-None-None]",""
"passed","Sat Jan 20 01:13:44 GMT 2024","Sat Jan 20 01:13:47 GMT 2024","2582","","","","","","Validate Council Output [SheffieldCityCouncil-None-None]",""
"passed","Sat Jan 20 01:14:12 GMT 2024","Sat Jan 20 01:14:16 GMT 2024","4021","","","","","","Validate Council Output [WaverleyBoroughCouncil-None-None]",""
"passed","Sat Jan 20 01:14:21 GMT 2024","Sat Jan 20 01:14:25 GMT 2024","4282","","","","","","Validate Council Output [WokingBoroughCouncil-None-None]",""
"failed","Sat Jan 20 01:13:56 GMT 2024","Sat Jan 20 01:13:57 GMT 2024","87","","","","","","Validate Council Output [StaffordshireMoorlandsDistrictCouncil-http://selenium:4444-local]",""
"failed","Sat Jan 20 01:13:25 GMT 2024","Sat Jan 20 01:13:25 GMT 2024","58","","","","","","Validate Council Output [NorthEastDerbyshireDistrictCouncil-http://selenium:4444-local]",""
"failed","Sat Jan 20 01:14:14 GMT 2024","Sat Jan 20 01:14:14 GMT 2024","73","","","","","","Validate Council Output [WelhatCouncil-None-None]",""
"passed","Sat Jan 20 01:13:14 GMT 2024","Sat Jan 20 01:13:15 GMT 2024","1126","","","","","","Validate Council Output [EastCambridgeshireCouncil-None-None]",""
"passed","Sat Jan 20 01:13:24 GMT 2024","Sat Jan 20 01:13:25 GMT 2024","1070","","","","","","Validate Council Output [LiverpoolCityCouncil-None-None]",""
"failed","Sat Jan 20 01:14:00 GMT 2024","Sat Jan 20 01:14:01 GMT 2024","567","","","","","","Validate Council Output [StokeOnTrentCityCouncil-None-None]",""
"passed","Sat Jan 20 01:13:01 GMT 2024","Sat Jan 20 01:13:02 GMT 2024","1379","","","","","","Validate Council Output [BasingstokeCouncil-None-None]",""
"failed","Sat Jan 20 01:14:00 GMT 2024","Sat Jan 20 01:16:11 GMT 2024","130068","","","","","","Validate Council Output [TamesideMBCouncil-None-None]",""
"failed","Sat Jan 20 01:13:07 GMT 2024","Sat Jan 20 01:13:07 GMT 2024","74","","","","","","Validate Council Output [DerbyshireDalesDistrictCouncil-http://selenium:4444-local]",""
"failed","Sat Jan 20 01:13:10 GMT 2024","Sat Jan 20 01:13:10 GMT 2024","144","","","","","","Validate Council Output [EastSuffolkCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 20 01:12:57 GMT 2024","Sat Jan 20 01:12:58 GMT 2024","707","","","","","","Validate Council Output [CannockChaseDistrictCouncil-None-None]",""
"passed","Sat Jan 20 01:13:40 GMT 2024","Sat Jan 20 01:13:41 GMT 2024","465","","","","","","Validate Council Output [ReadingBoroughCouncil-None-None]",""
"failed","Sat Jan 20 01:13:53 GMT 2024","Sat Jan 20 01:13:53 GMT 2024","63","","","","","","Validate Council Output [RushcliffeBoroughCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 20 01:13:03 GMT 2024","Sat Jan 20 01:13:07 GMT 2024","4180","","","","","","Validate Council Output [CroydonCouncil-None-None]",""
"failed","Sat Jan 20 01:14:05 GMT 2024","Sat Jan 20 01:15:37 GMT 2024","91152","","","","","","Validate Council Output [OldhamCouncil-None-None]",""
"passed","Sat Jan 20 01:14:27 GMT 2024","Sat Jan 20 01:14:28 GMT 2024","514","","","","","","Validate Council Output [YorkCouncil-None-None]",""
"passed","Sat Jan 20 01:13:58 GMT 2024","Sat Jan 20 01:14:03 GMT 2024","5412","","","","","","Validate Council Output [StockportBoroughCouncil-None-None]",""
"failed","Sat Jan 20 01:14:15 GMT 2024","Sat Jan 20 01:14:15 GMT 2024","3","","","","","","Validate Council Output [WestSuffolkCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 20 01:13:03 GMT 2024","Sat Jan 20 01:13:04 GMT 2024","884","","","","","","Validate Council Output [BCPCouncil-None-None]",""
"passed","Sat Jan 20 01:13:14 GMT 2024","Sat Jan 20 01:13:16 GMT 2024","2448","","","","","","Validate Council Output [HarrogateBoroughCouncil-None-None]",""
"failed","Sat Jan 20 01:13:31 GMT 2024","Sat Jan 20 01:13:31 GMT 2024","3","","","","","","Validate Council Output [CastlepointDistrictCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 20 01:13:44 GMT 2024","Sat Jan 20 01:13:45 GMT 2024","1608","","","","","","Validate Council Output [RochdaleCouncil-None-None]",""
"passed","Sat Jan 20 01:13:53 GMT 2024","Sat Jan 20 01:13:53 GMT 2024","557","","","","","","Validate Council Output [RushmoorCouncil-None-None]",""
"passed","Sat Jan 20 01:13:51 GMT 2024","Sat Jan 20 01:13:54 GMT 2024","3469","","","","","","Validate Council Output [NewportCityCouncil-None-None]",""
"failed","Sat Jan 20 01:13:16 GMT 2024","Sat Jan 20 01:13:23 GMT 2024","6465","","","","","","Validate Council Output [LondonBoroughHounslow-None-None]",""
"failed","Sat Jan 20 01:13:10 GMT 2024","Sat Jan 20 01:13:10 GMT 2024","58","","","","","","Validate Council Output [EastLindseyDistrictCouncil-http://selenium:4444-local]",""
"failed","Sat Jan 20 01:12:57 GMT 2024","Sat Jan 20 01:12:57 GMT 2024","3","","","","","","Validate Council Output [BrightonandHoveCityCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 20 01:13:17 GMT 2024","Sat Jan 20 01:13:51 GMT 2024","33806","","","","","","Validate Council Output [NewcastleCityCouncil-None-None]",""
"failed","Sat Jan 20 01:13:56 GMT 2024","Sat Jan 20 01:13:56 GMT 2024","59","","","","","","Validate Council Output [NorthWestLeicestershire-http://selenium:4444-local]",""
"passed","Sat Jan 20 01:13:16 GMT 2024","Sat Jan 20 01:13:17 GMT 2024","794","","","","","","Validate Council Output [NewarkAndSherwoodDC-None-None]",""
"failed","Sat Jan 20 01:15:37 GMT 2024","Sat Jan 20 01:15:37 GMT 2024","64","","","","","","Validate Council Output [PortsmouthCityCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 20 01:14:09 GMT 2024","Sat Jan 20 01:14:14 GMT 2024","5341","","","","","","Validate Council Output [ValeofWhiteHorseCouncil-None-None]",""
"passed","Sat Jan 20 01:13:37 GMT 2024","Sat Jan 20 01:13:38 GMT 2024","1257","","","","","","Validate Council Output [NorthSomersetCouncil-None-None]",""
"passed","Sat Jan 20 01:16:11 GMT 2024","Sat Jan 20 01:16:13 GMT 2024","2211","","","","","","Validate Council Output [TonbridgeAndMallingBC-None-None]",""
"failed","Sat Jan 20 01:13:15 GMT 2024","Sat Jan 20 01:13:16 GMT 2024","766","","","","","","Validate Council Output [MidSussexDistrictCouncil-None-None]",""
"passed","Sat Jan 20 01:13:52 GMT 2024","Sat Jan 20 01:13:56 GMT 2024","4829","","","","","","Validate Council Output [SomersetCouncil-None-None]",""
"passed","Sat Jan 20 01:13:57 GMT 2024","Sat Jan 20 01:14:00 GMT 2024","3095","","","","","","Validate Council Output [SouthOxfordshireCouncil-None-None]",""
"failed","Sat Jan 20 01:13:41 GMT 2024","Sat Jan 20 01:13:41 GMT 2024","2","","","","","","Validate Council Output [ReigateAndBansteadBoroughCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 20 01:13:53 GMT 2024","Sat Jan 20 01:13:55 GMT 2024","1583","","","","","","Validate Council Output [SalfordCityCouncil-None-None]",""
"passed","Sat Jan 20 01:13:25 GMT 2024","Sat Jan 20 01:13:36 GMT 2024","10361","","","","","","Validate Council Output [NorthKestevenDistrictCouncil-None-None]",""
"failed","Sat Jan 20 01:13:11 GMT 2024","Sat Jan 20 01:13:11 GMT 2024","3","","","","","","Validate Council Output [HaltonBoroughCouncil-http://selenium:4444-local]",""
"passed","Sat Jan 20 01:14:14 GMT 2024","Sat Jan 20 01:14:15 GMT 2024","899","","","","","","Validate Council Output [WestLindseyDistrictCouncil-None-None]",""
