"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 05 01:10:53 GMT 2024","Mon Feb 05 01:10:56 GMT 2024","2987","","","","","","Validate Council Output [OldhamCouncil-None-None]",""
"passed","Mon Feb 05 01:10:58 GMT 2024","Mon Feb 05 01:11:01 GMT 2024","2917","","","","","","Validate Council Output [SheffieldCityCouncil-None-None]",""
"passed","Mon Feb 05 01:10:38 GMT 2024","Mon Feb 05 01:10:46 GMT 2024","8517","","","","","","Validate Council Output [NewcastleCityCouncil-None-None]",""
"passed","Mon Feb 05 01:10:57 GMT 2024","Mon Feb 05 01:10:57 GMT 2024","555","","","","","","Validate Council Output [ReadingBoroughCouncil-None-None]",""
"failed","Mon Feb 05 01:10:31 GMT 2024","Mon Feb 05 01:10:36 GMT 2024","4697","","","","","","Validate Council Output [LondonBoroughHounslow-None-None]",""
"failed","Mon Feb 05 01:10:29 GMT 2024","Mon Feb 05 01:10:29 GMT 2024","150","","","","","","Validate Council Output [EastSuffolkCouncil-http://selenium:4444-local]",""
"failed","Mon Feb 05 01:10:29 GMT 2024","Mon Feb 05 01:10:29 GMT 2024","4","","","","","","Validate Council Output [BexleyCouncil-http://selenium:4444-local]",""
"failed","Mon Feb 05 01:10:35 GMT 2024","Mon Feb 05 01:10:36 GMT 2024","986","","","","","","Validate Council Output [MidSussexDistrictCouncil-None-None]",""
"passed","Mon Feb 05 01:10:30 GMT 2024","Mon Feb 05 01:10:31 GMT 2024","1205","","","","","","Validate Council Output [LiverpoolCityCouncil-None-None]",""
"passed","Mon Feb 05 01:10:38 GMT 2024","Mon Feb 05 01:10:41 GMT 2024","3878","","","","","","Validate Council Output [FenlandDistrictCouncil-None-None]",""
"passed","Mon Feb 05 01:11:05 GMT 2024","Mon Feb 05 01:11:15 GMT 2024","9843","","","","","","Validate Council Output [TestValleyBoroughCouncil-None-None]",""
"passed","Mon Feb 05 01:11:02 GMT 2024","Mon Feb 05 01:11:04 GMT 2024","1603","","","","","","Validate Council Output [StratfordUponAvonCouncil-None-None]",""
"passed","Mon Feb 05 01:11:23 GMT 2024","Mon Feb 05 01:11:27 GMT 2024","4711","","","","","","Validate Council Output [WokingBoroughCouncil-None-None]",""
"failed","Mon Feb 05 01:11:04 GMT 2024","Mon Feb 05 01:13:15 GMT 2024","130469","","","","","","Validate Council Output [TamesideMBCouncil-None-None]",""
"failed","Mon Feb 05 01:11:04 GMT 2024","Mon Feb 05 01:11:05 GMT 2024","789","","","","","","Validate Council Output [SwaleBoroughCouncil-None-None]",""
"passed","Mon Feb 05 01:10:40 GMT 2024","Mon Feb 05 01:10:48 GMT 2024","7685","","","","","","Validate Council Output [LancasterCityCouncil-None-None]",""
"passed","Mon Feb 05 01:10:30 GMT 2024","Mon Feb 05 01:10:33 GMT 2024","2357","","","","","","Validate Council Output [ErewashBoroughCouncil-None-None]",""
"passed","Mon Feb 05 01:10:38 GMT 2024","Mon Feb 05 01:10:39 GMT 2024","1057","","","","","","Validate Council Output [MaldonDistrictCouncil-None-None]",""
"passed","Mon Feb 05 01:10:47 GMT 2024","Mon Feb 05 01:10:49 GMT 2024","1335","","","","","","Validate Council Output [NorthSomersetCouncil-None-None]",""
"passed","Mon Feb 05 01:10:17 GMT 2024","Mon Feb 05 01:10:19 GMT 2024","1799","","","","","","Validate Council Output [CrawleyBoroughCouncil-None-None]",""
"failed","Mon Feb 05 01:10:36 GMT 2024","Mon Feb 05 01:10:38 GMT 2024","1093","","","","","","Validate Council Output [NewarkAndSherwoodDC-None-None]",""
"failed","Mon Feb 05 01:10:16 GMT 2024","Mon Feb 05 01:10:16 GMT 2024","136","","","","","","Validate Council Output [BlackburnCouncil-http://selenium:4444-local]",""
"passed","Mon Feb 05 01:13:25 GMT 2024","Mon Feb 05 01:13:27 GMT 2024","2233","","","","","","Validate Council Output [WealdenDistrictCouncil-None-None]",""
"passed","Mon Feb 05 01:11:15 GMT 2024","Mon Feb 05 01:11:19 GMT 2024","4487","","","","","","Validate Council Output [WaverleyBoroughCouncil-None-None]",""
"passed","Mon Feb 05 01:10:43 GMT 2024","Mon Feb 05 01:10:46 GMT 2024","2965","","","","","","Validate Council Output [GlasgowCityCouncil-None-None]",""
"passed","Mon Feb 05 01:11:20 GMT 2024","Mon Feb 05 01:11:23 GMT 2024","2949","","","","","","Validate Council Output [WindsorAndMaidenheadCouncil-None-None]",""
"failed","Mon Feb 05 01:10:24 GMT 2024","Mon Feb 05 01:10:24 GMT 2024","62","","","","","","Validate Council Output [DerbyshireDalesDistrictCouncil-http://selenium:4444-local]",""
"failed","Mon Feb 05 01:10:23 GMT 2024","Mon Feb 05 01:10:23 GMT 2024","3","","","","","","Validate Council Output [CastlepointDistrictCouncil-http://selenium:4444-local]",""
"passed","Mon Feb 05 01:10:57 GMT 2024","Mon Feb 05 01:11:03 GMT 2024","5980","","","","","","Validate Council Output [NorthLincolnshireCouncil-None-None]",""
"passed","Mon Feb 05 01:10:16 GMT 2024","Mon Feb 05 01:10:17 GMT 2024","1316","","","","","","Validate Council Output [AylesburyValeCouncil-None-None]",""
"failed","Mon Feb 05 01:10:37 GMT 2024","Mon Feb 05 01:10:38 GMT 2024","1290","","","","","","Validate Council Output [HuntingdonDistrictCouncil-None-None]",""
"failed","Mon Feb 05 01:10:23 GMT 2024","Mon Feb 05 01:10:23 GMT 2024","3","","","","","","Validate Council Output [BuckinghamshireCouncil-http://selenium:4444-local]",""
"passed","Mon Feb 05 01:10:57 GMT 2024","Mon Feb 05 01:11:01 GMT 2024","4259","","","","","","Validate Council Output [SouthOxfordshireCouncil-None-None]",""
"failed","Mon Feb 05 01:11:03 GMT 2024","Mon Feb 05 01:11:04 GMT 2024","806","","","","","","Validate Council Output [NorthNorfolkDistrictCouncil-http://selenium:4444-local]",""
"failed","Mon Feb 05 01:10:23 GMT 2024","Mon Feb 05 01:10:23 GMT 2024","163","","","","","","Validate Council Output [BroxtoweBoroughCouncil-http://selenium:4444-local]",""
"failed","Mon Feb 05 01:10:36 GMT 2024","Mon Feb 05 01:10:36 GMT 2024","2","","","","","","Validate Council Output [MiltonKeynesCityCouncil-None-None]",""
"passed","Mon Feb 05 01:10:49 GMT 2024","Mon Feb 05 01:10:50 GMT 2024","1375","","","","","","Validate Council Output [NorthTynesideCouncil-None-None]",""
"passed","Mon Feb 05 01:10:26 GMT 2024","Mon Feb 05 01:10:29 GMT 2024","2587","","","","","","Validate Council Output [BedfordshireCouncil-None-None]",""
"failed","Mon Feb 05 01:10:35 GMT 2024","Mon Feb 05 01:10:35 GMT 2024","2","","","","","","Validate Council Output [MidAndEastAntrimBoroughCouncil-http://selenium:4444-local]",""
"failed","Mon Feb 05 01:10:50 GMT 2024","Mon Feb 05 01:10:50 GMT 2024","157","","","","","","Validate Council Output [NorthumberlandCouncil-http://selenium:4444-local]",""
"failed","Mon Feb 05 01:10:17 GMT 2024","Mon Feb 05 01:10:17 GMT 2024","156","","","","","","Validate Council Output [BarnetCouncil-http://selenium:4444-local]",""
"failed","Mon Feb 05 01:11:00 GMT 2024","Mon Feb 05 01:11:01 GMT 2024","906","","","","","","Validate Council Output [StHelensBC-None-None]",""
"failed","Mon Feb 05 01:10:29 GMT 2024","Mon Feb 05 01:10:29 GMT 2024","3","","","","","","Validate Council Output [EastRidingCouncil-http://selenium:4444-local]",""
"failed","Mon Feb 05 01:10:46 GMT 2024","Mon Feb 05 01:10:46 GMT 2024","3","","","","","","Validate Council Output [HaltonBoroughCouncil-http://selenium:4444-local]",""
"passed","Mon Feb 05 01:10:30 GMT 2024","Mon Feb 05 01:10:35 GMT 2024","5130","","","","","","Validate Council Output [EastCambridgeshireCouncil-None-None]",""
"failed","Mon Feb 05 01:10:46 GMT 2024","Mon Feb 05 01:10:46 GMT 2024","2","","","","","","Validate Council Output [GuildfordCouncil-http://selenium:4444-local]",""
"failed","Mon Feb 05 01:10:36 GMT 2024","Mon Feb 05 01:10:36 GMT 2024","150","","","","","","Validate Council Output [NeathPortTalbotCouncil-http://selenium:4444-local]",""
"passed","Mon Feb 05 01:10:57 GMT 2024","Mon Feb 05 01:10:58 GMT 2024","670","","","","","","Validate Council Output [SouthLanarkshireCouncil-None-None]",""
